timestamp,timestamp_last_signal,channel_count,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],rc_failsafe,rc_lost,input_source
706767058,706767058,18,42,0,0,0,1514,1440,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
706826915,706826915,18,42,0,0,0,1514,1443,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
706887207,706887207,18,42,0,0,0,1514,1430,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
706927319,706927319,18,42,0,0,0,1514,1432,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
706987082,706987082,18,42,0,0,0,1514,1432,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
707027230,707027230,18,42,0,0,0,1514,1436,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
707087435,707087435,18,42,0,0,0,1514,1443,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
707147285,707147285,18,42,0,0,0,1514,1441,1514,1502,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
707187284,707187284,18,42,0,0,0,1514,1441,1514,1452,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
707247616,707247616,18,42,0,0,0,1514,1445,1514,1384,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
707287743,707287743,18,42,0,0,0,1514,1448,1514,1385,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
707347448,707347448,18,42,0,0,0,1514,1443,1514,1397,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
707407882,707407882,18,42,0,0,0,1514,1446,1514,1473,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
707448019,707448019,18,42,0,0,0,1514,1443,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
707507751,707507751,18,42,0,0,0,1514,1445,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
707547811,707547811,18,42,0,0,0,1514,1437,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
707608008,707608008,18,42,0,0,0,1514,1436,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
707667719,707667719,18,42,0,0,0,1514,1432,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
707707725,707707725,18,42,0,0,0,1514,1419,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
707768130,707768130,18,42,0,0,0,1514,1414,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
707808274,707808274,18,42,0,0,0,1514,1411,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
707868068,707868068,18,42,0,0,0,1514,1412,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
707908077,707908077,18,42,0,0,0,1514,1405,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
707968346,707968346,18,42,0,0,0,1514,1397,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
708028115,708028115,18,42,0,0,0,1514,1389,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
708068134,708068134,18,42,0,0,0,1514,1372,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
708108342,708108342,18,42,0,0,0,1514,1370,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
708168660,708168660,18,42,0,0,0,1514,1373,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
708228426,708228426,18,42,0,0,0,1514,1383,1514,1503,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
708288705,708288705,18,42,0,0,0,1514,1377,1514,1468,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
708328746,708328746,18,42,0,0,0,1514,1381,1514,1445,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
708388543,708388543,18,42,0,0,0,1514,1389,1514,1426,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
708448818,708448818,18,42,0,0,0,1514,1387,1514,1442,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
708488829,708488829,18,42,0,0,0,1514,1390,1514,1442,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
708548747,708548747,18,42,0,0,0,1514,1392,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
708609031,708609031,18,42,0,0,0,1514,1391,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
708649196,708649196,18,42,0,0,0,1514,1392,1514,1503,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
708708908,708708908,18,42,0,0,0,1514,1398,1514,1455,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
708748850,708748850,18,42,0,0,0,1514,1398,1514,1402,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
708809148,708809148,18,42,0,0,0,1514,1398,1514,1423,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
708849315,708849315,18,42,0,0,0,1514,1400,1514,1423,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
708909176,708909176,18,42,0,0,0,1514,1400,1514,1465,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
708969454,708969454,18,42,0,0,0,1514,1405,1514,1462,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
709009439,709009439,18,42,0,0,0,1514,1404,1514,1464,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
709069191,709069191,18,42,0,0,0,1514,1410,1514,1502,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
709109194,709109194,18,42,0,0,0,1514,1406,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
709169414,709169414,18,42,0,0,0,1514,1407,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
709229313,709229313,18,42,0,0,0,1514,1406,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
709269296,709269296,18,42,0,0,0,1514,1404,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
709329728,709329728,18,42,0,0,0,1514,1397,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
709389464,709389464,18,42,0,0,0,1514,1390,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
709409965,709409965,18,42,0,0,0,1514,1388,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
709489943,709489943,18,42,0,0,0,1514,1366,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
709549719,709549719,18,42,0,0,0,1514,1368,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
709589678,709589678,18,42,0,0,0,1514,1367,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
709649951,709649951,18,42,0,0,0,1514,1388,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
709709835,709709835,18,42,0,0,0,1514,1390,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
709749854,709749854,18,42,0,0,0,1514,1387,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
709810141,709810141,18,42,0,0,0,1514,1400,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
709850408,709850408,18,42,0,0,0,1514,1401,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
709909968,709909968,18,42,0,0,0,1514,1401,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
709970246,709970246,18,42,0,0,0,1514,1396,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
710010269,710010269,18,42,0,0,0,1514,1396,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
710070141,710070141,18,42,0,0,0,1514,1400,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
710130506,710130506,18,42,0,0,0,1514,1398,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
710170506,710170506,18,42,0,0,0,1514,1404,1514,1470,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
710230417,710230417,18,42,0,0,0,1514,1405,1514,1388,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
710270325,710270325,18,42,0,0,0,1514,1414,1514,1403,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
710330873,710330873,18,42,0,0,0,1514,1432,1514,1483,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
710370750,710370750,18,42,0,0,0,1514,1432,1514,1508,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
710410900,710410900,18,42,0,0,0,1514,1432,1514,1508,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
710490939,710490939,18,42,0,0,0,1514,1430,1514,1508,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
710510615,710510615,18,42,0,0,0,1514,1430,1514,1508,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
710590701,710590701,18,42,0,0,0,1514,1427,1514,1428,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
710630731,710630731,18,42,0,0,0,1514,1425,1514,1387,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
710690989,710690989,18,42,0,0,0,1514,1427,1514,1378,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
710750726,710750726,18,42,0,0,0,1514,1432,1514,1325,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
710790769,710790769,18,42,0,0,0,1514,1428,1514,1130,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
710851223,710851223,18,42,0,0,0,1514,1435,1514,1206,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
710911030,710911030,18,42,0,0,0,1514,1433,1514,1311,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
710951042,710951042,18,42,0,0,0,1514,1437,1514,1387,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
711011325,711011325,18,42,0,0,0,1514,1441,1514,1403,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
711051338,711051338,18,42,0,0,0,1514,1439,1514,1420,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
711111290,711111290,18,42,0,0,0,1514,1439,1514,1393,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
711171587,711171587,18,42,0,0,0,1514,1442,1514,1347,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
711211596,711211596,18,42,0,0,0,1514,1440,1514,1347,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
711271556,711271556,18,42,0,0,0,1514,1440,1514,1312,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
711331874,711331874,18,42,0,0,0,1514,1442,1514,1322,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
711371848,711371848,18,42,0,0,0,1514,1443,1514,1377,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
711431559,711431559,18,42,0,0,0,1514,1441,1514,1454,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
711471605,711471605,18,42,0,0,0,1514,1441,1514,1503,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
711531812,711531812,18,42,0,0,0,1514,1450,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
711591566,711591566,18,42,0,0,0,1514,1438,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
711631692,711631692,18,42,0,0,0,1514,1436,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
711692021,711692021,18,42,0,0,0,1514,1422,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
711751851,711751851,18,42,0,0,0,1514,1427,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
711791856,711791856,18,42,0,0,0,1514,1427,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
711852327,711852327,18,42,0,0,0,1514,1430,1514,1525,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
711892287,711892287,18,42,0,0,0,1514,1438,1514,1577,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
711932317,711932317,18,42,0,0,0,1514,1436,1514,1597,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
712012356,712012356,18,42,0,0,0,1514,1436,1514,1659,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
712052515,712052515,18,42,0,0,0,1514,1442,1514,1670,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
712112247,712112247,18,42,0,0,0,1514,1443,1514,1638,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
712152252,712152252,18,42,0,0,0,1514,1441,1514,1613,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
712212721,712212721,18,42,0,0,0,1514,1438,1514,1620,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
712252687,712252687,18,42,0,0,0,1514,1435,1514,1658,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
712312371,712312371,18,42,0,0,0,1514,1443,1514,1634,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
712372680,712372680,18,42,0,0,0,1514,1445,1514,1635,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
712432518,712432518,18,42,0,0,0,1514,1442,1514,1635,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
712472519,712472519,18,42,0,0,0,1514,1432,1514,1606,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
712532896,712532896,18,42,0,0,0,1514,1420,1514,1558,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
712592652,712592652,18,42,0,0,0,1514,1425,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
712632690,712632690,18,42,0,0,0,1514,1425,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
712693010,712693010,18,42,0,0,0,1514,1403,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
712733092,712733092,18,42,0,0,0,1514,1392,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
712792852,712792852,18,42,0,0,0,1514,1385,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
712832904,712832904,18,42,0,0,0,1514,1382,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
712893361,712893361,18,42,0,0,0,1514,1367,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
712953184,712953184,18,42,0,0,0,1514,1367,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
712993099,712993099,18,42,0,0,0,1514,1367,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
713053469,713053469,18,42,0,0,0,1514,1361,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
713093394,713093394,18,42,0,0,0,1514,1361,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
713153370,713153370,18,42,0,0,0,1514,1358,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
713213488,713213488,18,42,0,0,0,1514,1349,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
713253618,713253618,18,42,0,0,0,1514,1349,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
713313356,713313356,18,42,0,0,0,1514,1346,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
713333700,713333700,18,42,0,0,0,1514,1345,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
713413918,713413918,18,42,0,0,0,1514,1356,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
713473665,713473665,18,42,0,0,0,1514,1351,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
713513646,713513646,18,42,0,0,0,1514,1351,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
713573902,713573902,18,42,0,0,0,1514,1352,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
713613922,713613922,18,42,0,0,0,1514,1350,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
713654120,713654120,18,42,0,0,0,1514,1350,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
713734101,713734101,18,42,0,0,0,1514,1340,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
713774120,713774120,18,42,0,0,0,1514,1343,1514,1521,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
713833942,713833942,18,42,0,0,0,1514,1347,1514,1520,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
713873887,713873887,18,42,0,0,0,1514,1353,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
713934210,713934210,18,42,0,0,0,1514,1350,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
713994088,713994088,18,42,0,0,0,1514,1350,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
714034094,714034094,18,42,0,0,0,1514,1342,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
714094407,714094407,18,42,0,0,0,1514,1338,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
714134501,714134501,18,42,0,0,0,1514,1340,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
714194266,714194266,18,42,0,0,0,1514,1338,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
714234439,714234439,18,42,0,0,0,1514,1338,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
714294772,714294772,18,42,0,0,0,1514,1328,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
714354485,714354485,18,42,0,0,0,1514,1331,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
714414782,714414782,18,42,0,0,0,1514,1332,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
714454916,714454916,18,42,0,0,0,1514,1332,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
714514756,714514756,18,42,0,0,0,1514,1335,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
714554787,714554787,18,42,0,0,0,1514,1329,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
714594800,714594800,18,42,0,0,0,1514,1334,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
714674758,714674758,18,42,0,0,0,1514,1337,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
714714794,714714794,18,42,0,0,0,1514,1340,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
714775042,714775042,18,42,0,0,0,1514,1344,1514,1585,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
714834923,714834923,18,42,0,0,0,1514,1342,1514,1584,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
714874915,714874915,18,42,0,0,0,1514,1341,1514,1586,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
714935329,714935329,18,42,0,0,0,1514,1348,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
714975292,714975292,18,42,0,0,0,1514,1348,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
715035094,715035094,18,42,0,0,0,1514,1351,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
715095517,715095517,18,42,0,0,0,1514,1358,1514,1527,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
715135610,715135610,18,42,0,0,0,1514,1363,1514,1545,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
715195214,715195214,18,42,0,0,0,1514,1378,1514,1594,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
715255743,715255743,18,42,0,0,0,1514,1408,1514,1620,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
715295785,715295785,18,42,0,0,0,1514,1408,1514,1620,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
715335792,715335792,18,42,0,0,0,1514,1414,1514,1613,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
715415759,715415759,18,42,0,0,0,1514,1441,1514,1525,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
715455792,715455792,18,42,0,0,0,1514,1441,1514,1525,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
715515566,715515566,18,42,0,0,0,1514,1443,1514,1617,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
715575849,715575849,18,42,0,0,0,1514,1453,1514,1678,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
715615950,715615950,18,42,0,0,0,1514,1453,1514,1678,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
715675742,715675742,18,42,0,0,0,1514,1464,1514,1601,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
715736118,715736118,18,42,0,0,0,1514,1464,1514,1568,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
715755864,715755864,18,42,0,0,0,1514,1464,1514,1568,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
715836024,715836024,18,42,0,0,0,1514,1453,1514,1597,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
715876060,715876060,18,42,0,0,0,1514,1449,1514,1641,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
715936316,715936316,18,42,0,0,0,1514,1448,1514,1652,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
715976385,715976385,18,42,0,0,0,1514,1447,1514,1634,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
716016415,716016415,18,42,0,0,0,1514,1443,1514,1580,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
716096514,716096514,18,42,0,0,0,1514,1432,1514,1532,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
716136508,716136508,18,42,0,0,0,1514,1429,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
716196306,716196306,18,42,0,0,0,1514,1426,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
716256647,716256647,18,42,0,0,0,1514,1417,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
716296698,716296698,18,42,0,0,0,1514,1413,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
716356397,716356397,18,42,0,0,0,1514,1408,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
716396413,716396413,18,42,0,0,0,1514,1408,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
716456780,716456780,18,42,0,0,0,1514,1415,1514,1516,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
716516539,716516539,18,42,0,0,0,1514,1422,1514,1577,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
716556772,716556772,18,42,0,0,0,1514,1426,1514,1566,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
716616918,716616918,18,42,0,0,0,1514,1425,1514,1528,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
716657154,716657154,18,42,0,0,0,1514,1425,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
716697091,716697091,18,42,0,0,0,1514,1433,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
716777143,716777143,18,42,0,0,0,1514,1428,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
716817158,716817158,18,42,0,0,0,1514,1425,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
716877152,716877152,18,42,0,0,0,1514,1421,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
716917182,716917182,18,42,0,0,0,1514,1421,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
716977469,716977469,18,42,0,0,0,1514,1412,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
717017443,717017443,18,42,0,0,0,1514,1403,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
717057666,717057666,18,42,0,0,0,1514,1403,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
717137458,717137458,18,42,0,0,0,1514,1388,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
717177435,717177435,18,42,0,0,0,1514,1391,1514,1514,1514,1550,1100,874,874,1100,874,874,874,874,874,1100,998,998,0,0,4
