timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
698419788,0.045327898,0.10304617,1.5990992,5.1557816e-08,0.69676286,-0.021143265,0.052116074,0.71509326,0.0,0.0,-0.36259833,1,0,0,0,0,0
698519783,0.0445521,0.16350256,1.5990992,1.6891354e-08,0.69583374,-0.04306538,0.072823696,0.7132022,0.0,0.0,-0.3717701,1,0,0,0,0,0
698619920,0.041580558,0.09522106,1.5990992,5.5215725e-09,0.69679886,-0.019644508,0.04805579,0.7153853,0.0,0.0,-0.35882187,1,0,0,0,0,0
698720418,0.03812066,0.01081003,1.5990992,1.8012191e-09,0.6969668,0.009409718,0.017432788,0.7168297,0.0,0.0,-0.35900813,1,0,0,0,0,0
698840618,0.043596804,-0.04978626,1.5990992,4.711348e-10,0.6962592,0.033031564,-0.0017210466,0.717028,0.0,0.0,-0.36738357,1,0,0,0,0,0
698940502,0.034430012,-0.115940444,1.5990992,1.5442383e-10,0.69504064,0.05351629,-0.028055815,0.71642685,0.0,0.0,-0.36465475,1,0,0,0,0,0
699042157,0.048312597,-0.09895836,1.5990992,4.9547224e-11,0.695117,0.052269254,-0.017166127,0.7167883,0.0,0.0,-0.36192983,1,0,0,0,0,0
699140587,0.043563556,-0.10652489,1.5990992,1.6542965e-11,0.69504476,0.053324126,-0.021504084,0.71666366,0.0,0.0,-0.36019605,1,0,0,0,0,0
699240759,0.040170565,-0.14427915,1.5990992,5.4064756e-12,0.69403857,0.06563454,-0.035866126,0.71604204,0.0,0.0,-0.3676327,1,0,0,0,0,0
699340668,0.039028037,-0.14001065,1.5990992,1.7750621e-12,0.6942114,0.06371391,-0.034789447,0.71610105,0.0,0.0,-0.3568668,1,0,0,0,0,0
699441598,0.03404566,-0.069195665,1.5990992,5.7389824e-13,0.6960895,0.036657304,-0.011909219,0.7169196,0.0,0.0,-0.35586938,1,0,0,0,0,0
699540795,0.037352417,-0.10281089,1.5990992,1.8991392e-13,0.6952995,0.04983714,-0.022435937,0.71663904,0.0,0.0,-0.36656937,1,0,0,0,0,0
699640882,0.03640066,-0.07035839,1.5990992,6.220525e-14,0.6960241,0.03789321,-0.011470218,0.7169261,0.0,0.0,-0.36249506,1,0,0,0,0,0
699761074,0.037482303,0.022265838,1.5990992,1.6286968e-14,0.69701374,0.0050803614,0.021195032,0.7167264,0.0,0.0,-0.36171174,1,0,0,0,0,0
699861122,0.05584736,0.098538205,1.5990992,5.3219063e-15,0.69689846,-0.015862478,0.054310318,0.7149344,0.0,0.0,-0.37274647,1,0,0,0,0,0
699961360,0.045891248,0.16613002,1.5990992,1.7429511e-15,0.6958086,-0.043539744,0.07421181,0.7130549,0.0,0.0,-0.37110266,1,0,0,0,0,0
700061416,0.040748857,0.2184232,1.5990992,5.70516e-16,0.6943255,-0.06402153,0.09047802,0.71107465,0.0,0.0,-0.37735125,1,0,0,0,0,0
700181521,0.03481615,0.21805905,1.5872095,0.09387714,0.6983607,-0.06542511,0.08863294,0.70721716,0.0,0.0,-0.36774552,1,0,0,0,0,0
700281595,0.04464949,0.19350815,1.5877945,0.19443363,0.69915646,-0.053292952,0.08355267,0.70806706,0.0,0.0,-0.36622593,1,0,0,0,0,0
700381707,0.04224005,0.18607517,1.5955573,0.09423765,0.6965277,-0.051802848,0.07991121,0.71118194,0.0,0.0,-0.36592102,1,0,0,0,0,0
700483022,0.050954435,0.14696157,1.602015,0.030653408,0.69522315,-0.035016898,0.069321595,0.71458596,0.0,0.0,-0.3619762,1,0,0,0,0,0
700581839,0.053849995,0.13922867,1.6065263,0.011102802,0.6937769,-0.031389505,0.06760768,0.71632224,0.0,0.0,-0.36537096,1,0,0,0,0,0
700682214,0.037788607,0.12224654,1.6085354,0.048804693,0.69305134,-0.030912658,0.055947296,0.7180489,0.0,0.0,-0.36772066,1,0,0,0,0,0
700782014,0.03868696,0.11360386,1.6111345,0.08414327,0.6922476,-0.027560387,0.053245917,0.7191652,0.0,0.0,-0.3647308,1,0,0,0,0,0
700882521,0.04840153,0.11318233,1.6152692,0.08525108,0.6908902,-0.024162648,0.05654312,0.7203401,0.0,0.0,-0.3618167,1,0,0,0,0,0
700982698,0.045245793,0.10712733,1.6198,0.13626671,0.6892828,-0.023186926,0.05326786,0.7221593,0.0,0.0,-0.36529464,1,0,0,0,0,0
701082786,0.046289794,0.09696071,1.6279976,0.36027747,0.68642163,-0.019352723,0.050070457,0.7252198,0.0,0.0,-0.36682037,1,0,0,0,0,0
701182939,0.04762186,0.08065685,1.6483165,0.33105502,0.679135,-0.013426587,0.04483567,0.7325197,0.0,0.0,-0.36118886,1,0,0,0,0,0
701302662,0.058522258,0.07988156,1.6765354,0.16724785,0.66880095,-0.010124758,0.04842671,0.7417935,0.0,0.0,-0.35891542,1,0,0,0,0,0
701403218,0.063200325,0.06015767,1.6946288,0.10668021,0.66208076,-0.0016232801,0.04356904,0.7481632,0.0,0.0,-0.35829002,1,0,0,0,0,0
701502991,0.06554538,0.012650989,1.7095691,0.062333193,0.65617186,0.016737547,0.028869445,0.7538732,0.0,0.0,-0.35166767,1,0,0,0,0,0
701603191,0.06151767,-0.10984224,1.7214853,0.026515942,0.6493035,0.06162505,-0.0124803465,0.7579258,0.0,0.0,-0.35555854,1,0,0,0,0,0
701703122,0.06511472,-0.24090536,1.730198,0.035978336,0.64054704,0.11237253,-0.05329385,0.7577807,0.0,0.0,-0.36635348,1,0,0,0,0,0
701803140,0.048899747,-0.36515218,1.7367932,0.015527609,0.63173544,0.15407667,-0.098913796,0.7532507,0.0,0.0,-0.37561515,1,0,0,0,0,0
701903222,0.051268805,-0.47639024,1.7426693,0.005078804,0.620795,0.19652215,-0.13279627,0.74723345,0.0,0.0,-0.3787445,1,0,0,0,0,0
702003279,0.052350964,-0.57059366,1.7457726,0.0016640753,0.610787,0.23170258,-0.16155542,0.739698,0.0,0.0,-0.38096568,1,0,0,0,0,0
702103326,0.052893363,-0.60886216,1.7473271,0.0005448615,0.60620904,0.2459309,-0.17303744,0.73626524,0.0,0.0,-0.3676273,1,0,0,0,0,0
702203471,0.04757766,-0.60924554,1.7487644,0.00017821458,0.6062914,0.24458385,-0.1749364,0.73619753,0.0,0.0,-0.350203,1,0,0,0,0,0
702303519,0.045227543,-0.60940176,1.7490289,5.836217e-05,0.60646474,0.24395135,-0.17581728,0.7360548,0.0,0.0,-0.36670613,1,0,0,0,0,0
702403618,0.04454324,-0.6094458,1.7484133,1.9088033e-05,0.6067701,0.24370563,-0.17615773,0.73580307,0.0,0.0,-0.37355646,1,0,0,0,0,0
702524312,0.04936955,-0.6091208,1.7477208,4.9684213e-06,0.6064693,0.24499072,-0.17436607,0.7360509,0.0,0.0,-0.39305001,1,0,0,0,0,0
702623911,0.045218527,-0.60940236,1.7457961,1.6336811e-06,0.6076548,0.24366428,-0.17621484,0.7350725,0.0,0.0,-0.39925125,1,0,0,0,0,0
702724337,0.048062034,-0.60921216,1.743529,5.3294e-07,0.6081609,0.24426028,-0.17538777,0.7346539,0.0,0.0,-0.40009725,1,0,0,0,0,0
702824063,0.03932335,-0.5809322,1.7393053,1.7498888e-07,0.6136475,0.23094793,-0.17032458,0.7355877,0.0,0.0,-0.39499977,1,0,0,0,0,0
702924313,0.044135325,-0.4665188,1.7368678,5.7237205e-08,0.62448096,0.19026694,-0.13290457,0.74576026,0.0,0.0,-0.37786886,1,0,0,0,0,0
703024364,0.04614054,-0.30095923,1.7368678,1.8741886e-08,0.63591254,0.12913454,-0.07941162,0.75672543,0.0,0.0,-0.3636488,1,0,0,0,0,0
703124923,0.049404085,-0.11990559,1.7232587,-0.01557499,0.6487104,0.061512806,-0.02029517,0.7582738,0.0,0.0,-0.36146334,1,0,0,0,0,0
703224554,0.042497296,-0.061225962,1.7169585,-0.022878,0.65264326,0.037040908,-0.0039273864,0.75674915,0.0,0.0,-0.37241822,1,0,0,0,0,0
703325179,0.033085383,-0.041268416,1.7118418,-0.0074945963,0.6550364,0.026420515,-0.0010339993,0.7551347,0.0,0.0,-0.37237692,1,0,0,0,0,0
703425201,0.03260064,-0.033785492,1.7092574,-0.002435101,0.6561101,0.023439499,0.0012054131,0.7543001,0.0,0.0,-0.36264753,1,0,0,0,0,0
703525384,0.033910476,-0.031044835,1.706846,-0.044453993,0.65703565,0.022839162,0.0025715355,0.75350904,0.0,0.0,-0.3561838,1,0,0,0,0,0
703624965,0.02745224,0.07731633,1.7039561,-0.13444729,0.65834105,-0.020051988,0.03576952,0.751602,0.0,0.0,-0.3467223,1,0,0,0,0,0
703748022,0.03203725,0.23494548,1.6955124,-0.07091538,0.65843034,-0.077341564,0.0894667,0.74329233,0.0,0.0,-0.34923917,1,0,0,0,0,0
703845325,0.026973793,0.29982817,1.6896479,-0.023935571,0.6578637,-0.10283148,0.10911383,0.7380619,0.0,0.0,-0.34118113,1,0,0,0,0,0
703945695,0.03522223,0.35310286,1.6885976,-0.007792901,0.6561405,-0.11975242,0.12960798,0.7337171,0.0,0.0,-0.341415,1,0,0,0,0,0
704045369,0.038903587,0.47280616,1.6896288,-0.0025642517,0.64869034,-0.16256477,0.16959527,0.72388595,0.0,0.0,-0.34491187,1,0,0,0,0,0
704146269,0.03561664,0.5765022,1.6921071,-0.00083003065,0.6392807,-0.20147692,0.20121063,0.71431196,0.0,0.0,-0.3495751,1,0,0,0,0,0
704245600,0.045252845,0.6008806,1.6955386,-0.000274377,0.63687783,-0.20754239,0.2119654,0.7116062,0.0,0.0,-0.35539833,1,0,0,0,0,0
704345614,0.042603955,0.60540414,1.7005619,-8.984488e-05,0.6344039,-0.21054706,0.2119125,0.7129479,0.0,0.0,-0.34511623,1,0,0,0,0,0
704445689,0.059190813,0.49242818,1.7059566,-2.9433362e-05,0.64305985,-0.1646341,0.18186112,0.72546273,0.0,0.0,-0.33141866,1,0,0,0,0,0
704545844,0.05843912,0.4446141,1.7113384,-9.636167e-06,0.64416754,-0.14770839,0.1660254,0.731892,0.0,0.0,-0.342981,1,0,0,0,0,0
704666156,0.05156368,0.30516508,1.7190543,-2.5142251e-06,0.6479652,-0.09846731,0.118487775,0.74592626,0.0,0.0,-0.36018455,1,0,0,0,0,0
704766173,0.04942274,0.19124801,1.7234409,-8.249421e-07,0.6497506,-0.056427248,0.08081755,0.7537299,0.0,0.0,-0.37673143,1,0,0,0,0,0
704866305,0.047282517,0.15584739,1.7283765,-2.6922004e-07,0.6485062,-0.04388854,0.06845182,0.7568538,0.0,0.0,-0.3966527,1,0,0,0,0,0
704966297,0.045997135,0.039458986,1.7296362,-8.82864e-08,0.648826,-9.199456e-05,0.030292291,0.76033354,0.0,0.0,-0.4034311,1,0,0,0,0,0
705066526,0.044034638,0.0660073,1.7296362,-2.8795979e-08,0.6488209,-0.01082895,0.038147185,0.75990725,0.0,0.0,-0.39767832,1,0,0,0,0,0
705166632,0.04600335,0.03670597,1.7296362,-9.435824e-09,0.6488189,0.0009574372,0.029402468,0.76037407,0.0,0.0,-0.3977519,1,0,0,0,0,0
705266497,0.049751263,0.042784173,1.7296362,-3.0923364e-09,0.6488343,-0.00013919437,0.032796886,0.7602225,0.0,0.0,-0.38510224,1,0,0,0,0,0
705386735,0.049558308,-0.0253216,1.7296362,-8.082134e-10,0.64828867,0.025704613,0.010641617,0.76088625,0.0,0.0,-0.37409264,1,0,0,0,0,0
705486813,0.055533625,-0.046281815,1.7296362,-2.6479666e-10,0.64786595,0.035608716,0.006115343,0.7608971,0.0,0.0,-0.3765623,1,0,0,0,0,0
705586946,0.045640066,-0.064779215,1.7296362,-8.651056e-11,0.6477071,0.039433125,-0.003649626,0.76085955,0.0,0.0,-0.360747,1,0,0,0,0,0
705687596,0.049356516,-0.094227225,1.7296362,-2.8333237e-11,0.64697695,0.051819544,-0.0117888395,0.76065534,0.0,0.0,-0.35453635,1,0,0,0,0,0
705787603,0.048643727,-0.07254217,1.7296362,-9.203673e-12,0.64748895,0.04335483,-0.0050253943,0.760824,0.0,0.0,-0.35818002,1,0,0,0,0,0
705887789,0.044628322,-0.09538757,1.7296362,-3.0132524e-12,0.64707,0.05073039,-0.01396342,0.76061285,0.0,0.0,-0.36157048,1,0,0,0,0,0
705987636,0.053670492,-0.14148766,1.7296362,-9.897398e-13,0.64547944,0.07113469,-0.025474811,0.7600311,0.0,0.0,-0.36692625,1,0,0,0,0,0
706089492,0.04327109,-0.12378584,1.7296362,-3.161133e-13,0.6463665,0.06106674,-0.023688423,0.7602105,0.0,0.0,-0.3587628,1,0,0,0,0,0
706187598,0.04366731,-0.15764618,1.7296362,-1.05969954e-13,0.6453018,0.0740263,-0.034511607,0.759549,0.0,0.0,-0.3601444,1,0,0,0,0,0
706288908,0.036128443,-0.21879472,1.7296362,-3.4135858e-14,0.6432942,0.09471838,-0.05715808,0.75758433,0.0,0.0,-0.36541787,1,0,0,0,0,0
706387798,0.037767325,-0.18351807,1.7296362,-1.13501695e-14,0.6446174,0.081915215,-0.045128454,0.7587633,0.0,0.0,-0.36112815,1,0,0,0,0,0
706507906,0.038982768,-0.16039826,1.7296362,-2.9676557e-15,0.64538217,0.07355687,-0.037181955,0.7594002,0.0,0.0,-0.3616247,1,0,0,0,0,0
706607831,0.035967056,-0.08461828,1.7296362,-9.73411e-16,0.64751434,0.043837737,-0.013764565,0.7606667,0.0,0.0,-0.3610043,1,0,0,0,0,0
706708238,0.03330802,-0.048366897,1.7296362,-3.176806e-16,0.64819247,0.029199816,-0.0030169643,0.7609105,0.0,0.0,-0.35777983,1,0,0,0,0,0
706808140,0.033577655,-0.059005793,1.7296362,-1.0420022e-16,0.64802796,0.03333159,-0.0063656154,0.7608602,0.0,0.0,-0.3588623,1,0,0,0,0,0
706908225,0.031181343,-0.05625339,1.7296362,-3.41122e-17,0.6481095,0.03150884,-0.006384398,0.7608683,0.0,0.0,-0.35961032,1,0,0,0,0,0
707008568,0.02926609,-0.11013546,1.7296362,-1.1128303e-17,0.64711285,0.051358506,-0.02458675,0.76026493,0.0,0.0,-0.3640165,1,0,0,0,0,0
707108577,0.02717382,-0.073158875,1.7296362,-3.6460943e-18,0.6479066,0.036636073,-0.013392376,0.7607204,0.0,0.0,-0.36023667,1,0,0,0,0,0
707208646,0.030564405,-0.049430456,1.7296362,-1.1960313e-18,0.64821726,0.028714968,-0.0044058,0.7609011,0.0,0.0,-0.3577996,1,0,0,0,0,0
707308692,0.024083035,-0.0057704276,1.7111735,-0.11102632,0.65569913,0.010074358,0.007198643,0.7549208,0.0,0.0,-0.36799294,1,0,0,0,0,0
707409217,0.023781924,-0.0201467,1.7040352,-0.13713443,0.6582959,0.015409854,0.002316219,0.75259787,0.0,0.0,-0.36428693,1,0,0,0,0,0
707529070,0.019714937,-0.029340083,1.6913449,-0.039792854,0.6630164,0.017515326,-0.0023521753,0.7483962,0.0,0.0,-0.3586853,1,0,0,0,0,0
707628860,0.020866228,-0.07655055,1.6838205,-0.013042719,0.66521734,0.035485294,-0.017708825,0.7455957,0.0,0.0,-0.35925883,1,0,0,0,0,0
707728931,0.03216184,-0.12945427,1.6777449,-0.0042698476,0.6660426,0.05883397,-0.031284615,0.74293137,0.0,0.0,-0.370585,1,0,0,0,0,0
707829224,0.028611027,-0.2505851,1.6740974,-0.0013961634,0.6630126,0.10230265,-0.073134564,0.73796993,0.0,0.0,-0.369654,1,0,0,0,0,0
707929711,0.022652885,-0.25841203,1.671333,-0.00045614166,0.66396785,0.10309816,-0.07807879,0.7364926,0.0,0.0,-0.36539873,1,0,0,0,0,0
708029849,0.037494026,-0.34198222,1.6701708,-0.00014934328,0.65884626,0.1385231,-0.10048146,0.7325548,0.0,0.0,-0.3798414,1,0,0,0,0,0
708129881,0.031578228,-0.42909375,1.6688948,-4.867275e-05,0.6536174,0.1680871,-0.13153638,0.7261055,0.0,0.0,-0.3875223,1,0,0,0,0,0
708229599,0.025036288,-0.4560866,1.6685324,-1.5988313e-05,0.65218335,0.17565262,-0.14281228,0.7234692,0.0,0.0,-0.3786685,1,0,0,0,0,0
708330494,0.03771108,-0.37304002,1.6681284,-0.0018136733,0.6575108,0.14977339,-0.11084724,0.7300413,0.0,0.0,-0.359371,1,0,0,0,0,0
708451718,0.019286055,-0.26125553,1.6660419,-0.062563926,0.66595227,0.10281202,-0.08053755,0.7344732,0.0,0.0,-0.34912583,1,0,0,0,0,0
708549878,0.018878236,-0.2011104,1.6618687,-0.05121901,0.6700507,0.08046929,-0.060739648,0.7354369,0.0,0.0,-0.35847974,1,0,0,0,0,0
708650367,0.020913105,-0.14772251,1.6563975,-0.016678326,0.6737549,0.06141358,-0.04221479,0.73518753,0.0,0.0,-0.36989397,1,0,0,0,0,0
708750197,0.024103362,-0.088649735,1.652388,-0.013976412,0.676572,0.04074054,-0.021172661,0.7349437,0.0,0.0,-0.36615512,1,0,0,0,0,0
708850189,0.022664674,-0.0403394,1.6491201,-0.08827223,0.6785306,0.022499198,-0.0053721103,0.7342078,0.0,0.0,-0.3636055,1,0,0,0,0,0
708950266,0.019195745,-0.0368816,1.6430609,-0.077223115,0.68082464,0.020036679,-0.00553261,0.7321514,0.0,0.0,-0.36424828,1,0,0,0,0,0
709050344,0.02976905,0.016531544,1.6368161,-0.047586024,0.68337506,0.004137364,0.016513815,0.72986895,0.0,0.0,-0.3556774,1,0,0,0,0,0
709150368,0.02644235,0.0210431,1.6317234,-0.01719213,0.68524456,0.0013967217,0.016837418,0.72811705,0.0,0.0,-0.3605011,1,0,0,0,0,0
709250490,0.024310349,0.044198073,1.627587,-0.0056291455,0.68672276,-0.00771597,0.02400726,0.726482,0.0,0.0,-0.34735522,1,0,0,0,0,0
709371018,0.033586312,-0.031226864,1.6247488,-0.0014677366,0.68740565,0.022880068,0.0014518629,0.72591174,0.0,0.0,-0.3534491,1,0,0,0,0,0
709470814,0.03716375,-0.107468866,1.6235461,-0.00048121688,0.68637717,0.0517284,-0.023495492,0.7250231,0.0,0.0,-0.356798,1,0,0,0,0,0
709571488,0.042309802,-0.2308392,1.6232651,-0.00015646673,0.6818152,0.09798556,-0.06400826,0.7221009,0.0,0.0,-0.36072674,1,0,0,0,0,0
709671038,0.040080383,-0.21132225,1.6243783,-5.149943e-05,0.6824035,0.0902384,-0.058072753,0.7230561,0.0,0.0,-0.3509903,1,0,0,0,0,0
709771980,0.041837264,-0.102746986,1.6245008,-1.6668915e-05,0.6860293,0.05163343,-0.02015247,0.7254595,0.0,0.0,-0.35120788,1,0,0,0,0,0
709871192,0.037056096,0.016206676,1.6243453,-5.5171595e-06,0.6878915,0.0068645314,0.019019598,0.7255318,0.0,0.0,-0.3524706,1,0,0,0,0,0
709973129,0.044676863,0.009153338,1.624022,-1.7657601e-06,0.6879358,0.012047984,0.019357,0.72541326,0.0,0.0,-0.36060935,1,0,0,0,0,0
710071429,0.04610996,-0.0051084235,1.6250999,-5.9057527e-07,0.68742156,0.01770626,0.0149814375,0.7258882,0.0,0.0,-0.35675085,1,0,0,0,0,0
710172268,0.047043204,0.026085155,1.627643,-1.9144993e-07,0.68670017,0.0066720457,0.026049158,0.72644323,0.0,0.0,-0.34489524,1,0,0,0,0,0
710271610,0.046723276,0.024903344,1.6308379,-0.08632087,0.685535,0.006950919,0.025538571,0.72755843,0.0,0.0,-0.34995952,1,0,0,0,0,0
710372133,0.05017264,0.14800875,1.6314654,-0.08662871,0.6845947,-0.03668226,0.068872206,0.72473514,0.0,0.0,-0.3506316,1,0,0,0,0,0
710472313,0.04752136,0.2394764,1.6302018,-0.028346777,0.6827579,-0.07073545,0.09906412,0.72043353,0.0,0.0,-0.35544246,1,0,0,0,0,0
710572375,0.0501085,0.21184258,1.6313567,-0.009286466,0.6832482,-0.059889067,0.09057747,0.7220671,0.0,0.0,-0.3497464,1,0,0,0,0,0
710692129,0.038248945,0.17110667,1.6340277,-0.1102097,0.682965,-0.049249783,0.07236265,0.7251875,0.0,0.0,-0.34356695,1,0,0,0,0,0
710793461,0.03495384,0.16974604,1.631576,-0.21575354,0.6838026,-0.04979339,0.07076574,0.72451836,0.0,0.0,-0.3436753,1,0,0,0,0,0
710892555,0.036995616,0.17390947,1.618314,-0.822833,0.6885463,-0.050123073,0.07325801,0.71973944,0.0,0.0,-0.34670338,1,0,0,0,0,0
710992277,-0.0069554816,0.16362493,1.5755023,-0.45714018,0.7028758,-0.06036622,0.0551925,0.7065943,0.0,0.0,-0.33874696,1,0,0,0,0,0
711092414,-0.022527175,0.17301577,1.541194,-0.23845202,0.71408874,-0.06823048,0.05417135,0.69461316,0.0,0.0,-0.3539615,1,0,0,0,0,0
711192554,-0.033586044,0.14210567,1.5134362,-0.21658419,0.7243378,-0.06091133,0.040111855,0.68557686,0.0,0.0,-0.35535452,1,0,0,0,0,0
711293174,-0.0523294,0.115406804,1.4870665,-0.26906174,0.73358357,-0.058249094,0.02475711,0.67664564,0.0,0.0,-0.36250085,1,0,0,0,0,0
711392689,-0.05312335,0.12587088,1.4580473,-0.32896966,0.7429733,-0.061650302,0.029234575,0.66583425,0.0,0.0,-0.36792853,1,0,0,0,0,0
711492833,-0.057543445,0.0826986,1.4263985,-0.16475753,0.7545354,-0.04877182,0.012444091,0.65432626,0.0,0.0,-0.3612906,1,0,0,0,0,0
711593119,-0.057765406,0.120995164,1.4004592,-0.05380893,0.76185185,-0.060987186,0.027639471,0.64428127,0.0,0.0,-0.360988,1,0,0,0,0,0
711693382,-0.05407444,0.018379804,1.3808422,-0.017581882,0.7705053,-0.026692156,-0.01013363,0.6367938,0.0,0.0,-0.365587,1,0,0,0,0,0
711793301,-0.059649732,-0.046880934,1.3651692,-0.0057648257,0.7758277,-0.008354335,-0.036984347,0.62980455,0.0,0.0,-0.3711313,1,0,0,0,0,0
711893380,-0.03500214,-0.037208103,1.3527671,-0.0018901034,0.77979106,-0.002001752,-0.025457963,0.62551886,0.0,0.0,-0.37402394,1,0,0,0,0,0
712013478,-0.044068497,-0.0025643383,1.3403586,0.059493314,0.783537,-0.01647086,-0.014689544,0.620953,0.0,0.0,-0.36856458,1,0,0,0,0,0
712114355,-0.036548123,0.048419345,1.3350416,0.16731304,0.7847237,-0.029329501,0.007699802,0.6191035,0.0,0.0,-0.36586696,1,0,0,0,0,0
712213539,-0.023514364,0.031449325,1.3371477,0.13922171,0.78444064,-0.018970717,0.005051057,0.6198932,0.0,0.0,-0.36305022,1,0,0,0,0,0
712313860,-0.015821097,-0.012423835,1.3422921,0.16834527,0.7831004,-0.002331696,-0.009783723,0.62181395,0.0,0.0,-0.36534283,1,0,0,0,0,0
712413729,-0.0022112937,0.05121438,1.3518062,0.16898844,0.77986836,-0.01688043,0.019283587,0.6254187,0.0,0.0,-0.36967972,1,0,0,0,0,0
712513824,0.009008081,-0.004686766,1.3645072,0.14747852,0.77613705,0.004973395,0.0010211718,0.6305439,0.0,0.0,-0.36845592,1,0,0,0,0,0
712613984,0.020005835,-0.12456645,1.378256,0.06686269,0.76986986,0.047281273,-0.04168871,0.63508034,0.0,0.0,-0.36925066,1,0,0,0,0,0
712714010,0.031141931,-0.14197099,1.3898286,0.02183914,0.7653742,0.057339333,-0.044527303,0.6394778,0.0,0.0,-0.3684622,1,0,0,0,0,0
712814682,0.03231988,-0.26414403,1.3990755,0.0071475715,0.75700724,0.09703475,-0.09043315,0.6398016,0.0,0.0,-0.37979305,1,0,0,0,0,0
712914443,0.035285555,-0.36450928,1.406954,0.0023325072,0.747782,0.1304566,-0.12697423,0.6384988,0.0,0.0,-0.39066473,1,0,0,0,0,0
713014360,0.03911116,-0.47230014,1.4130532,0.000765637,0.7363996,0.1663183,-0.16557968,0.634537,0.0,0.0,-0.39150506,1,0,0,0,0,0
713136612,0.035874903,-0.5140856,1.4199905,0.00019476298,0.7303594,0.17883821,-0.18145432,0.63377154,0.0,0.0,-0.38196036,1,0,0,0,0,0
713235199,0.039499264,-0.5125609,1.4251719,6.490765e-05,0.72854483,0.18014883,-0.17927784,0.636104,0.0,0.0,-0.37135303,1,0,0,0,0,0
713334744,0.046386596,-0.52043885,1.429042,2.1411357e-05,0.7258691,0.18547606,-0.17962383,0.63753265,0.0,0.0,-0.37289304,1,0,0,0,0,0
713435297,0.045362398,-0.5169134,1.4336058,6.948379e-06,0.7248736,0.18440321,-0.17823654,0.6393632,0.0,0.0,-0.36839333,1,0,0,0,0,0
713535002,0.04695193,-0.42233098,1.4376112,2.2910704e-06,0.732433,0.15525427,-0.14258587,0.6473849,0.0,0.0,-0.36216176,1,0,0,0,0,0
713635099,0.054614738,-0.36697912,1.441053,7.480928e-07,0.7352813,0.14051312,-0.11934902,0.65220654,0.0,0.0,-0.36460364,1,0,0,0,0,0
713735157,0.055089425,-0.36741954,1.4454515,2.448584e-07,0.7337776,0.14109173,-0.11904758,0.6538281,0.0,0.0,-0.37253213,1,0,0,0,0,0
713855231,0.060961254,-0.29826418,1.4492989,6.420337e-08,0.73707575,0.12100888,-0.09121741,0.6586012,0.0,0.0,-0.37283272,1,0,0,0,0,0
713955617,0.050656542,-0.2235395,1.4492989,2.090441e-08,0.74194884,0.09275502,-0.06680178,0.66064054,0.0,0.0,-0.36215225,1,0,0,0,0,0
714055574,0.05828733,-0.25107834,1.4492989,6.8497834e-09,0.74010557,0.10460888,-0.07454486,0.6601089,0.0,0.0,-0.36876628,1,0,0,0,0,0
714155721,0.056960996,-0.24163942,1.4492989,2.2425435e-09,0.7406972,0.10102695,-0.071466245,0.6603437,0.0,0.0,-0.36341104,1,0,0,0,0,0
714255569,0.054461192,-0.23781452,1.4492989,7.355798e-10,0.7410283,0.0988476,-0.07086632,0.6603667,0.0,0.0,-0.3615349,1,0,0,0,0,0
714355795,0.052032124,-0.28140253,1.4492989,2.4043526e-10,0.73866373,0.11221257,-0.08789174,0.6588317,0.0,0.0,-0.36641333,1,0,0,0,0,0
714456060,0.05526466,-0.21009374,1.4492989,7.8483074e-11,0.7424,0.09005075,-0.06026395,0.6611365,0.0,0.0,-0.36575502,1,0,0,0,0,0
714557967,0.04388596,-0.18587627,1.4492989,2.5058577e-11,0.74397135,0.07785991,-0.05498741,0.66137797,0.0,0.0,-0.36003056,1,0,0,0,0,0
714655945,0.04410461,-0.17728786,1.4492989,8.418694e-12,0.74431676,0.07511357,-0.051708225,0.6615714,0.0,0.0,-0.36100504,1,0,0,0,0,0
714758185,0.036196925,-0.1161294,1.4492989,2.6832065e-12,0.7466515,0.05198892,-0.031467237,0.6624338,0.0,0.0,-0.35996756,1,0,0,0,0,0
714856063,0.05942685,-0.043873742,1.466361,0.03408295,0.74210685,0.036743283,0.0035859102,0.6692642,0.0,0.0,-0.36003235,1,0,0,0,0,0
714956124,0.056869242,-0.0023070655,1.4673988,0.043915603,0.74237967,0.021887716,0.018181479,0.6693749,0.0,0.0,-0.3553981,1,0,0,0,0,0
715056379,0.059453934,0.023152635,1.4690943,0.016158376,0.7419874,0.014301236,0.028507458,0.66965467,0.0,0.0,-0.34974322,1,0,0,0,0,0
715177179,0.061261952,0.10606807,1.4707803,0.0042207246,0.7412682,-0.012866429,0.059809025,0.6684151,0.0,0.0,-0.34586936,1,0,0,0,0,0
715276660,0.065630645,0.24768907,1.4718454,0.05547064,0.73785937,-0.058743827,0.11336661,0.66276747,0.0,0.0,-0.35062146,1,0,0,0,0,0
715376742,0.05962938,0.36567596,1.4756688,0.10344796,0.73091644,-0.100564495,0.1541932,0.65717,0.0,0.0,-0.3515405,1,0,0,0,0,0
715477128,0.05849207,0.47498044,1.483092,0.04778525,0.721067,-0.13787772,0.19261187,0.6511166,0.0,0.0,-0.3641211,1,0,0,0,0,0
