timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
564711742,564711668,0.020997617,-0.033971943,-0.015683467,0.3690463,0.0,0.0,0.0,-1.0
564763797,564763708,0.0031761026,-0.0053905994,-0.015737066,0.35638982,0.0,0.0,0.0,-1.0
564815745,564815668,0.008646575,-0.0104788365,-0.021146236,0.3542675,0.0,0.0,0.0,-1.0
564867742,564867668,0.011584926,-0.039327163,-0.012376354,0.3649174,0.0,0.0,0.0,-1.0
564919741,564919668,0.015576886,-0.030970968,-0.012315073,0.3649095,0.0,0.0,0.0,-1.0
564970948,564970868,0.014788959,-0.027224723,-0.011839301,0.37226862,0.0,0.0,0.0,-1.0
565022952,565022878,0.017724553,-0.028038433,-0.013045343,0.35533175,0.0,0.0,0.0,-1.0
565074952,565074874,0.0059749163,-0.013744808,-0.008175118,0.359405,0.0,0.0,0.0,-1.0
565130942,565130868,0.00033045572,-0.004144993,-0.014494234,0.35704622,0.0,0.0,0.0,-1.0
565182945,565182868,0.007618397,-0.022907345,-0.01182894,0.3662284,0.0,0.0,0.0,-1.0
565234999,565234876,0.009173358,-0.04064092,-0.008074953,0.362266,0.0,0.0,0.0,-1.0
565286942,565286868,0.0065156757,-0.061515722,-0.0072093364,0.3601521,0.0,0.0,0.0,-1.0
565338145,565338068,0.013126778,-0.0697882,-0.01004269,0.35966602,0.0,0.0,0.0,-1.0
565390174,565390093,0.0069177756,-0.056388974,-0.012018275,0.3525032,0.0,0.0,0.0,-1.0
565446248,565446085,0.0049540047,-0.044881284,-0.007470361,0.34815943,0.0,0.0,0.0,-1.0
565498145,565498068,0.011833214,-0.066008225,-0.006140108,0.3469959,0.0,0.0,0.0,-1.0
565550145,565550068,0.0068847747,-0.0645984,-0.014369941,0.34744963,0.0,0.0,0.0,-1.0
565602153,565602068,0.0054427334,-0.032671552,-0.01845196,0.3474634,0.0,0.0,0.0,-1.0
565654151,565654074,0.008034823,-0.009482381,-0.018484915,0.34647533,0.0,0.0,0.0,-1.0
565705465,565705277,-0.00866822,-0.032099582,-0.022071166,0.34364933,0.0,0.0,0.0,-1.0
565757345,565757268,-0.0072180093,-0.07397935,-0.018708248,0.3441317,0.0,0.0,0.0,-1.0
565809385,565809268,0.0008844375,-0.0779674,-0.010398486,0.34225297,0.0,0.0,0.0,-1.0
565861359,565861283,0.0010372577,-0.08021005,-0.014978758,0.34868217,0.0,0.0,0.0,-1.0
565913362,565913276,-0.0025378685,-0.08535614,-0.010100097,0.35574076,0.0,0.0,0.0,-1.0
565965361,565965277,0.0064446586,-0.08384155,-0.0074722865,0.35201252,0.0,0.0,0.0,-1.0
566017368,566017287,0.00622723,-0.07571039,-0.013045825,0.36252642,0.0,0.0,0.0,-1.0
566069405,566069319,-1.6544158e-05,-0.05223324,-0.019560631,0.34853292,0.0,0.0,0.0,-1.0
566124542,566124468,-0.00070540054,-0.041776113,-0.023070857,0.36592337,0.0,0.0,0.0,-1.0
566176584,566176468,0.01050749,-0.015187983,-0.022870902,0.36273137,0.0,0.0,0.0,-1.0
566228544,566228468,-0.007485092,-0.011095319,-0.027252713,0.35915172,0.0,0.0,0.0,-1.0
566280547,566280468,-0.0035754705,-0.0407783,-0.016978782,0.37067196,0.0,0.0,0.0,-1.0
566332550,566332468,0.0026134357,-0.027873283,-0.019595051,0.36627567,0.0,0.0,0.0,-1.0
566387103,566386903,0.017655134,-0.02704878,-0.0113978265,0.37243542,0.0,0.0,0.0,-1.0
566439791,566439717,0.006001127,-0.016613036,-0.012752623,0.36644435,0.0,0.0,0.0,-1.0
566491748,566491667,0.007541056,-0.013829329,-0.015889268,0.37154272,0.0,0.0,0.0,-1.0
566543747,566543668,0.0055799377,-0.019891124,-0.0106286565,0.36861998,0.0,0.0,0.0,-1.0
566595782,566595668,0.0005694597,-0.026367133,-0.01729139,0.3662877,0.0,0.0,0.0,-1.0
566647854,566647668,-0.003806128,-0.028283969,-0.0123404935,0.35934588,0.0,0.0,0.0,-1.0
566699808,566699683,0.002214778,-0.032814004,-0.011805833,0.36501858,0.0,0.0,0.0,-1.0
566750942,566750868,-0.00013034759,-0.062024385,-0.006379155,0.362702,0.0,0.0,0.0,-1.0
566802948,566802871,0.0063476227,-0.0786616,-0.004752784,0.3628504,0.0,0.0,0.0,-1.0
566854945,566854868,0.008399391,-0.04893046,-0.011768051,0.35828552,0.0,0.0,0.0,-1.0
566907079,566906868,0.0001625321,-0.052533686,-0.015535705,0.3582167,0.0,0.0,0.0,-1.0
566958945,566958868,0.0045141377,-0.082292795,-0.01032755,0.3667893,0.0,0.0,0.0,-1.0
567010974,567010870,0.008567365,-0.07293827,-0.013397701,0.3620536,0.0,0.0,0.0,-1.0
567062945,567062868,0.006421018,-0.03876213,-0.0135816075,0.36187634,0.0,0.0,0.0,-1.0
567114148,567114068,0.00790416,-0.012214392,-0.014450221,0.35560384,0.0,0.0,0.0,-1.0
