timestamp,x,y,z,r,flaps,aux1,aux2,aux3,aux4,aux5,aux6,mode_switch,return_switch,rattitude_switch,posctl_switch,loiter_switch,acro_switch,offboard_switch,kill_switch,arm_switch,transition_switch,gear_switch,mode_slot,data_source,stab_switch,man_switch,armlock_switch
670230457,0.12938249,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
670430658,0.13699825,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
670630673,0.1411533,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
670851303,0.15275297,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
671051539,0.15168467,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
671251732,0.15844315,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
671451824,0.15932749,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
671652063,0.1571603,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
671852265,0.17903677,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
672052551,0.15076348,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
672252682,0.15598272,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
672452822,0.1695317,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
672653132,0.1591357,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
672873119,0.17169972,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
673073161,0.18222363,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
673273357,0.16457699,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
673473643,0.17069857,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
673673923,0.16905186,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
673873944,0.17904481,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
674074136,0.19032396,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
674274497,0.20817448,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
674494925,0.21280706,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
674695119,0.22596034,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
674895301,0.21511644,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
675095478,0.21396008,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
675295689,0.21533324,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
675495909,0.21189892,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
675696109,0.20002705,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
675896410,0.29897663,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
676116271,0.33041042,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
676316395,0.32415113,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
676516654,0.29355592,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
676716855,0.3056516,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
676917101,0.2916304,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
677117238,0.32830942,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
677317447,0.30562043,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
677517849,0.22072697,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
677738121,0.25897735,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
677938350,0.25752565,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
678138605,0.15933956,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
678338843,0.16725859,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
678539049,0.1780167,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
678739069,0.1717846,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
678939288,0.16795045,0.0,0.49325156,0.15196566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
679139570,0.14893375,0.0,0.49325156,0.0005283757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
679339750,0.16276571,0.0,0.49325156,-5.776845e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
679539850,0.1638682,0.0,0.49325156,6.513814e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
679740217,0.15470125,0.0,0.49325156,4.4626107e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
679960060,0.1548794,0.0,0.49325156,-4.3863227e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
680160296,0.16712035,0.0,0.49325156,0.5870802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
680360534,0.16820356,0.0,0.49325156,0.0019951677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
680560652,0.1399119,0.0,0.49325156,3.26454e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
680760880,0.18641391,0.0,0.49325156,-9.129112e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
680961125,0.20673054,0.0,0.49325156,-4.7773665e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
681161290,0.26734382,0.0,0.49325156,2.475749e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
681381945,0.38084555,0.0,0.49325156,0.08977216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
681582119,0.31407157,0.0,0.49325156,-0.0041036047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
681782259,0.31293684,0.0,0.49325156,0.006150028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
681982390,0.34120628,0.0,0.49325156,0.20755002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
682182676,0.3684252,0.0,0.49325156,-0.00019609257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
682382818,0.3567203,0.0,0.49325156,0.09301937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
682583005,0.275062,0.0,0.49325156,-0.0060047493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
682783054,0.28382766,0.0,0.49325156,5.971224e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
682983487,0.27982455,0.0,0.49325156,0.15553041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
683203324,0.262389,0.0,0.49325156,0.0009478935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
683403611,0.2643431,0.0,0.49325156,0.08291768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
683603696,0.25355318,0.0,0.49325156,2.6234746e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
683804020,0.23256621,0.0,0.49325156,0.24326831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
684004114,0.20354816,0.0,0.49325156,0.0001940349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
684204414,0.2013782,0.0,0.49325156,2.0966031e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
684404513,0.20130666,0.0,0.49325156,-1.3566756e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
684604829,0.2107854,0.0,0.49325156,3.47272e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
684825345,0.23723722,0.0,0.49325156,4.3590218e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
685025464,0.20681451,0.0,0.49325156,-3.154671e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
685225652,0.18375541,0.0,0.49325156,-0.053955197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
685425930,0.18425569,0.0,0.49325156,-0.029948618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
685626115,0.19533397,0.0,0.49325156,-0.09245161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
685826283,0.2069622,0.0,0.49325156,-0.14588416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
686026325,0.20415466,0.0,0.49325156,-0.15811189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
686206406,0.1909344,0.0,0.49325156,-0.5328806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
686406759,0.19057569,0.0,0.49325156,-0.88659954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
686627093,0.19119196,0.0,0.49325156,-0.6313062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
686846914,0.18601568,0.0,0.49325156,-0.59972745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
687047253,0.18659455,0.0,0.49325156,0.0079439115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
687227746,0.17965622,0.0,0.49325156,-4.402142e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
687447576,0.17661646,0.0,0.49325156,0.20189993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
687647773,0.16486552,0.0,0.49325156,0.13378015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
687848044,0.15419206,0.0,0.49325156,0.12776336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
688068388,0.14741711,0.0,0.49325156,0.15447424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
688268705,0.14980213,0.0,0.49325156,0.21155342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
688468838,0.13739957,0.0,0.49325156,0.2512094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
688668936,0.13080388,0.0,0.49325156,0.3545904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
688869418,0.13662854,0.0,0.49325156,0.28072378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
689069468,0.15207627,0.0,0.49325156,0.4540406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
689269603,0.1593871,0.0,0.49325156,0.31714183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
689449638,0.16479185,0.0,0.49325156,0.47994113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
689670125,0.15121555,0.0,0.49325156,0.059754718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
689889975,0.13768111,0.0,0.49325156,7.639842e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
690090131,0.18548502,0.0,0.49325156,1.1218287e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
690290482,0.3029942,0.0,0.49325156,0.006037453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
690490714,0.31952286,0.0,0.49325156,3.974616e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
690690773,0.3731084,0.0,0.49325156,4.036621e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
690891105,0.38168815,0.0,0.49325156,-1.5265885e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
691091236,0.41655275,0.0,0.49325156,-3.7659395e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
691291539,0.37526512,0.0,0.49325156,-5.3769023e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
691511836,0.36843944,0.0,0.49325156,1.4070626e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
691712133,0.34280205,0.0,0.49325156,1.0708354e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
691912299,0.35310423,0.0,0.49325156,-4.5829376e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
692112532,0.3169764,0.0,0.49325156,-5.33784e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
692332397,0.367313,0.0,0.49325156,-5.327255e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
692532653,0.32476202,0.0,0.49325156,1.46118e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
692732931,0.31901208,0.0,0.49325156,-2.399e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
692933012,0.32632804,0.0,0.49325156,-3e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
693133189,0.3076253,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
693333445,0.31420037,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
693533660,0.2783013,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
693754119,0.29191315,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
693954236,0.28236645,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
694134265,0.28832954,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
694354744,0.29531288,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
694534757,0.28842637,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
694755018,0.2834184,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
694955439,0.27860206,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
695155486,0.29234385,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
695375484,0.2824929,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
695575751,0.2580487,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
695775993,0.2867168,0.0,0.49325156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
695976093,0.251013,0.0,0.49325156,0.22751229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
696176309,0.22466645,0.0,0.49325156,0.20047645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
696376496,0.18926673,0.0,0.49325156,0.26693705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
696576661,0.1698273,0.0,0.49325156,0.2056703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
696776867,0.17467089,0.0,0.49325156,0.18702538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
696977132,0.16069172,0.0,0.49325156,0.2517948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
697177305,0.13224511,0.0,0.49325156,-0.0048609385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
