timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,thrust[0],thrust[1],thrust[2]
556778683,nan,nan,-77.7529,0.9547995,-3e-45,3.876014,5.475503,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
556979516,nan,nan,-77.7529,nan,0.0014547255,3.9384518,5.563706,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
557179903,nan,nan,-77.7529,nan,0.014222981,3.7227437,5.394818,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
557378992,nan,nan,-77.7529,nan,0.16015276,3.8155885,5.6119556,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
557578970,nan,nan,-77.7529,nan,0.104467,3.6016872,5.526612,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
557779115,nan,nan,-77.7529,nan,0.12106717,3.3503091,5.495763,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
557979731,nan,nan,-77.7529,nan,0.111334465,3.2766337,5.7415705,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
558199756,nan,nan,-77.7529,nan,0.1302467,3.047201,5.753739,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
558399826,nan,nan,-77.7529,nan,0.07212676,2.6439104,5.3767395,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
558599918,nan,nan,-77.7529,nan,0.010396198,2.3716636,5.154302,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
558800125,nan,nan,-77.7529,nan,0.0011142746,2.2761877,5.165787,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
559000829,nan,nan,-77.7529,nan,0.00011907383,2.3855045,5.564413,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
559201031,nan,nan,-77.7529,nan,1.2778301e-05,2.4259658,5.749557,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
559401685,nan,nan,-77.7529,nan,1.3508875e-06,2.4648485,5.8763704,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
559601079,nan,nan,-77.7529,nan,1.4621445e-07,2.4884646,5.979401,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
559821383,nan,nan,-77.7529,1.1770774,1.25319595e-08,2.550316,6.1392913,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
560021451,nan,nan,-77.7529,1.1770774,1.340631e-09,2.5380042,6.109653,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
560221634,nan,nan,-77.7529,1.1770774,1.4370796e-10,2.6361136,6.3458285,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
560421681,nan,nan,-77.7529,1.1770774,1.541259e-11,2.8915253,6.9606724,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
560621998,nan,nan,-77.7529,1.1770774,1.6483538e-12,2.9588075,7.122639,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
560822267,nan,nan,-77.7529,1.1770774,1.7638273e-13,2.939727,7.0767074,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
