timestamp,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,tas_scale,beta_innov,beta_innov_var
555153278,4.094834,-1.1490364,0.15018247,0.15569022,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
555361277,4.1002474,-1.1715353,0.14924203,0.15465024,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
555560474,4.102692,-1.1897703,0.14855756,0.15391834,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
555768473,4.0984483,-1.2136406,0.14781652,0.15308374,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
555967676,4.0922375,-1.2411637,0.14707354,0.15219575,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
556167668,4.089555,-1.2552484,0.14645931,0.15149933,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
556374868,4.0850763,-1.2741495,0.14593464,0.15082659,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
556578068,4.083659,-1.2791202,0.14551304,0.15032403,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
556778074,4.098829,-1.3062108,0.14464568,0.14918563,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
556985277,4.061933,-1.2962753,0.14333656,0.1478413,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
557185290,4.0565896,-1.312416,0.14290555,0.14729607,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
557392468,4.033092,-1.3574717,0.14159432,0.14564225,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
557591674,4.01113,-1.3618499,0.14051037,0.14434831,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
557791668,3.9771836,-1.3525329,0.13969186,0.14341685,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
557994888,3.9875422,-1.341658,0.13906185,0.14249079,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
558194868,3.9880152,-1.3267367,0.13806571,0.14168024,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
558402074,3.9808788,-1.3805625,0.13716878,0.14050874,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
558602068,3.9922776,-1.4460909,0.13627002,0.1392795,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
558809282,4.0100203,-1.4752359,0.135292,0.13807905,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
559008476,3.988844,-1.503131,0.1342297,0.13702723,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
559208468,3.9920468,-1.5311913,0.1335974,0.13624388,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
559415673,4.0030756,-1.5900501,0.13260485,0.13508004,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
559615710,4.0122585,-1.6021535,0.13168621,0.13416018,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
559814882,4.039875,-1.6727242,0.13062334,0.13284673,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
560022868,4.0555716,-1.6967672,0.12982306,0.13155636,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
560226068,4.0402446,-1.7391349,0.1290901,0.13058504,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
560426068,4.0255227,-1.7581689,0.1284179,0.12970589,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
560633273,4.0488715,-1.8032758,0.12705818,0.12854171,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
560832468,4.060263,-1.849036,0.12635328,0.12760831,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
561032474,4.0412016,-1.8583856,0.12568879,0.12674846,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
561239668,4.0277133,-1.828401,0.12502404,0.12579526,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
561439671,4.041816,-1.8711216,0.123862125,0.12482044,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
561646868,4.0585833,-1.9412194,0.12298685,0.1236304,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
561846074,4.056781,-1.958272,0.12253998,0.12296618,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
562054068,4.045999,-1.9923196,0.121879876,0.122126564,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
562257272,4.075329,-2.0787084,0.12085144,0.12080284,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
562457281,4.085452,-2.1033936,0.12006626,0.12012299,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
562656468,4.089323,-2.1090455,0.11944227,0.119580545,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
562856468,4.111449,-2.156744,0.11865438,0.118647374,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
563063674,4.1038055,-2.1883628,0.11790748,0.117800035,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
563262900,4.1422086,-2.2340784,0.11703865,0.1168407,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
563462868,4.121069,-2.2730792,0.11626052,0.11567702,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
563666068,4.129812,-2.3294659,0.11558554,0.114701435,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
563874068,4.124194,-2.3634112,0.11451226,0.11361225,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
564073267,4.124562,-2.4151561,0.11371623,0.112600945,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
564280468,4.1385703,-2.4663887,0.11305802,0.11158433,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
564480472,4.161688,-2.5194557,0.11210402,0.11066578,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
564679674,4.1564493,-2.5466285,0.111567795,0.109889515,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
564887668,4.152055,-2.5655246,0.11075998,0.10907299,1.0976956e-19,4.0208055e-34,4.0207366e-34,4.6684372e-34,1.0979489e-19
