timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
519008328,1706804391899687,306571744,-842085175,65140,35002,0.093,3.1415925,0.32700002,0.49100003,0.59,1.03,77,4,0.012,0.0050000004,0.011000001,-0.0050000004,2.4017618,0,nan,0.0,3,1,20
519112273,1706804391999688,306571744,-842085175,65142,35004,0.10300001,3.1415925,0.32700002,0.49100003,0.59,1.03,77,4,0.012,-0.003,-0.012,-0.018000001,2.4017618,0,nan,0.0,3,1,20
519208363,1706804392099687,306571744,-842085175,65145,35007,0.11400001,3.1415925,0.32700002,0.49100003,0.59,1.03,77,8,0.017,0.0,-0.017,0.019000001,2.4017618,0,nan,0.0,3,1,20
519308422,1706804392199687,306571744,-842085176,65140,35003,0.104,3.0849974,0.32700002,0.49100003,0.59,1.03,77,8,0.026,0.021000002,-0.016,0.016,2.4017618,0,nan,0.0,3,1,20
519403293,1706804392299686,306571745,-842085176,65147,35009,0.093,3.1415925,0.32700002,0.49100003,0.59,1.03,77,8,0.007,0.0,0.007,-0.003,2.4017618,0,nan,0.0,3,1,20
519506183,1706804392399686,306571745,-842085175,65148,35010,0.09200001,3.1415925,0.32700002,0.49100003,0.59,1.03,77,8,0.016,-0.016,0.002,0.001,2.4017618,0,nan,0.0,3,1,20
519611260,1706804392499686,306571745,-842085176,65143,35005,0.086,1.82938,0.32700002,0.49100003,0.59,1.03,77,8,0.045,0.033,-0.031000001,-0.017,2.4017618,0,nan,0.0,3,1,20
519707265,1706804392599686,306571745,-842085176,65141,35003,0.119,3.1415925,0.326,0.49100003,0.59,1.03,77,8,0.020000001,0.019000001,0.0050000004,0.065000005,2.4017618,0,nan,0.0,3,1,20
519807275,1706804392699686,306571745,-842085176,65140,35002,0.11400001,3.1415925,0.326,0.49100003,0.59,1.03,77,8,0.024,0.011000001,0.022000002,-0.026,2.4017618,0,nan,0.0,3,1,20
519909340,1706804392799686,306571745,-842085175,65148,35010,0.10300001,2.6075747,0.326,0.49100003,0.59,1.03,77,8,0.029000001,0.028,0.007,-0.023000002,2.4017618,0,nan,0.0,3,1,20
520005398,1706804392899686,306571745,-842085175,65142,35004,0.087000005,0.8957277,0.326,0.49100003,0.59,1.03,77,8,0.083000004,-0.082,0.013,0.0050000004,2.4017618,0,nan,0.0,3,1,20
520113422,1706804392999687,306571745,-842085175,65144,35007,0.11400001,1.1194324,0.326,0.49100003,0.59,1.03,77,8,0.065000005,0.063,-0.013,0.081,2.4017618,0,nan,0.0,3,1,20
520210255,1706804393099686,306571745,-842085175,65138,35000,0.120000005,2.3018668,0.326,0.49100003,0.59,1.03,77,4,0.031000001,-0.031000001,0.003,-0.068,2.4017618,0,nan,0.0,3,1,20
520305205,1706804393199686,306571745,-842085175,65143,35006,0.094000004,2.507508,0.326,0.49100003,0.59,1.03,77,4,0.030000001,0.030000001,0.003,0.010000001,2.4017618,0,nan,0.0,3,1,20
520409429,1706804393299686,306571745,-842085175,65144,35006,0.096,1.6939268,0.326,0.49100003,0.59,1.03,77,4,0.047000002,-0.040000003,-0.025,0.020000001,2.4017618,0,nan,0.0,3,1,20
520509340,1706804393399686,306571745,-842085175,65145,35007,0.091000006,1.6487615,0.326,0.49100003,0.59,1.03,77,4,0.044000003,0.044000003,0.003,-0.009000001,2.4017618,0,nan,0.0,3,1,20
520608787,1706804393499686,306571746,-842085175,65146,35008,0.095000006,3.1415925,0.326,0.49100003,0.59,1.03,77,4,0.016,0.016,0.002,0.007,2.4017618,0,nan,0.0,3,1,20
520708361,1706804393599686,306571746,-842085175,65142,35004,0.078,3.1415925,0.326,0.49100003,0.59,1.03,77,4,0.020000001,-0.0050000004,0.020000001,0.011000001,2.4017618,0,nan,0.0,3,1,20
520807973,1706804393699686,306571746,-842085175,65140,35002,0.098000005,1.0453013,0.326,0.49,0.59,1.03,77,4,0.071,-0.068,-0.020000001,0.045,2.4017618,0,nan,0.0,3,1,20
520909315,1706804393799686,306571745,-842085175,65142,35005,0.10300001,3.1415925,0.326,0.49,0.59,1.03,77,4,0.027,0.014,0.024,-0.019000001,2.4017618,0,nan,0.0,3,1,20
521007198,1706804393899686,306571745,-842085175,65143,35006,0.089,2.2733216,0.326,0.49,0.59,1.03,77,4,0.032,-0.032,-0.002,0.002,2.4017618,0,nan,0.0,3,1,20
521111284,1706804393999687,306571745,-842085175,65146,35008,0.09200001,2.2630239,0.326,0.49,0.59,1.03,77,4,0.034,-0.032,-0.012,-0.017,2.4017618,0,nan,0.0,3,1,20
521204367,1706804394099686,306571745,-842085175,65144,35007,0.1,3.1415925,0.326,0.49,0.59,1.03,77,4,0.014,-0.002,0.014,-0.008,2.4017618,0,nan,0.0,3,1,20
521307281,1706804394199686,306571745,-842085175,65148,35010,0.09200001,3.1415925,0.32500002,0.49,0.59,1.03,77,4,0.012,-0.002,-0.011000001,0.0050000004,2.4017618,0,nan,0.0,3,1,20
521407290,1706804394299686,306571745,-842085175,65148,35010,0.09200001,3.1415925,0.32500002,0.49,0.59,1.03,77,4,0.026,0.009000001,-0.024,0.010000001,2.4017618,0,nan,0.0,3,1,20
521506277,1706804394399686,306571746,-842085175,65150,35012,0.098000005,2.7547123,0.32500002,0.49,0.59,1.03,77,4,0.027,0.026,0.006,-0.015000001,2.4017618,0,nan,0.0,3,1,20
521610256,1706804394499686,306571746,-842085176,65151,35013,0.078,2.9852085,0.32500002,0.49,0.59,1.03,77,4,0.028,-0.021000002,-0.018000001,-0.004,2.4017618,0,nan,0.0,3,1,20
521709385,1706804394599685,306571746,-842085176,65153,35015,0.119,3.1415925,0.32500002,0.49,0.59,1.03,77,4,0.013,0.013,0.003,-0.030000001,2.4017618,0,nan,0.0,3,1,20
521807351,1706804394699685,306571746,-842085176,65152,35014,0.119,2.6998584,0.32500002,0.49,0.59,1.03,77,4,0.028,0.026,0.011000001,-0.061000004,2.4017618,0,nan,0.0,3,1,20
521909339,1706804394799685,306571746,-842085176,65155,35017,0.12100001,3.1415925,0.32500002,0.49,0.59,1.03,77,4,0.016,-0.010000001,-0.012,0.035,2.4017618,0,nan,0.0,3,1,20
522009362,1706804394899685,306571746,-842085176,65154,35017,0.115,3.1415925,0.32500002,0.49,0.59,1.03,77,4,0.014,-0.006,-0.012,0.017,2.4017618,0,nan,0.0,3,1,20
522108504,1706804394999686,306571746,-842085176,65155,35017,0.09200001,3.1415925,0.32500002,0.49,0.59,1.03,77,4,0.016,-0.015000001,-0.0050000004,0.0050000004,2.4017618,0,nan,0.0,3,1,20
522209369,1706804395099685,306571746,-842085176,65156,35019,0.09,3.1415925,0.32500002,0.49,0.59,1.03,77,5,0.022000002,0.021000002,0.007,-0.0050000004,2.4017618,0,nan,0.0,3,1,20
522309355,1706804395199685,306571746,-842085176,65156,35018,0.1,3.1415925,0.32500002,0.49,0.59,1.03,77,5,0.019000001,0.019000001,-0.002,-0.014,2.4017618,0,nan,0.0,3,1,20
522409352,1706804395299685,306571747,-842085176,65159,35021,0.119,3.1415925,0.32500002,0.48900002,0.59,1.03,77,5,0.010000001,-0.009000001,0.004,0.049000002,2.4017618,0,nan,0.0,3,1,20
522508713,1706804395399685,306571747,-842085176,65158,35021,0.115,3.1415925,0.32500002,0.48900002,0.59,1.03,77,5,0.023000002,-0.015000001,0.017,-0.029000001,2.4017618,0,nan,0.0,3,1,20
522608331,1706804395499685,306571747,-842085175,65161,35023,0.08400001,3.1415925,0.32500002,0.48900002,0.59,1.03,77,5,0.018000001,0.017,0.007,0.0050000004,2.4017618,0,nan,0.0,3,1,20
522708306,1706804395599685,306571747,-842085176,65159,35022,0.07,3.1415925,0.32500002,0.48900002,0.59,1.03,77,5,0.016,-0.006,-0.015000001,-0.004,2.4017618,0,nan,0.0,3,1,20
522808330,1706804395699685,306571747,-842085176,65156,35018,0.093,2.7474005,0.32500002,0.48900002,0.59,1.03,77,5,0.028,0.026,0.009000001,-0.010000001,2.4017618,0,nan,0.0,3,1,20
522908031,1706804395799685,306571747,-842085176,65158,35020,0.089,3.1415925,0.32500002,0.48900002,0.59,1.03,77,5,0.017,-0.017,0.003,0.002,2.4017618,0,nan,0.0,3,1,20
523003235,1706804395899685,306571747,-842085176,65160,35023,0.123,3.1415925,0.324,0.48900002,0.59,1.03,77,5,0.020000001,0.016,-0.012,0.078,2.4017618,0,nan,0.0,3,1,20
523111347,1706804395999686,306571747,-842085176,65157,35019,0.105000004,3.1415925,0.324,0.48900002,0.59,1.03,77,5,0.017,-0.016,-0.006,-0.020000001,2.4017618,0,nan,0.0,3,1,20
523210277,1706804396099685,306571747,-842085176,65156,35018,0.120000005,3.1415925,0.324,0.48900002,0.59,1.03,77,5,0.004,0.001,0.004,-0.022000002,2.4017618,0,nan,0.0,3,1,20
523307097,1706804396199685,306571747,-842085176,65157,35019,0.117000006,3.1415925,0.324,0.48900002,0.59,1.03,77,5,0.007,-0.007,0.003,0.024,2.4017618,0,nan,0.0,3,1,20
523410307,1706804396299685,306571747,-842085176,65154,35016,0.124000005,3.1415925,0.324,0.48900002,0.59,1.03,77,5,0.009000001,0.002,-0.009000001,0.048,2.4017618,0,nan,0.0,3,1,20
523510256,1706804396399685,306571747,-842085176,65153,35015,0.10700001,2.6436315,0.324,0.48900002,0.59,1.03,77,5,0.029000001,0.028,0.006,0.033,2.4017618,0,nan,0.0,3,1,20
523609359,1706804396499685,306571748,-842085176,65152,35014,0.12200001,3.1415925,0.324,0.48900002,0.59,1.03,77,5,0.011000001,0.009000001,0.006,-0.026,2.4017618,0,nan,0.0,3,1,20
523706731,1706804396599685,306571748,-842085176,65154,35017,0.116000004,3.1415925,0.324,0.48900002,0.59,1.03,77,5,0.015000001,-0.010000001,-0.011000001,0.020000001,2.4017618,0,nan,0.0,3,1,20
523809580,1706804396699685,306571748,-842085176,65156,35018,0.10700001,3.1415925,0.324,0.48900002,0.59,1.03,77,5,0.020000001,-0.020000001,-0.001,0.020000001,2.4017618,0,nan,0.0,3,1,20
523904910,1706804396799685,306571748,-842085176,65157,35020,0.11800001,2.7179518,0.324,0.48900002,0.59,1.03,77,5,0.032,0.014,0.029000001,-0.047000002,2.4017618,0,nan,0.0,3,1,20
524009341,1706804396899684,306571748,-842085176,65157,35019,0.10700001,3.1415925,0.324,0.48900002,0.59,1.03,77,5,0.013,0.013,0.002,-0.012,2.4017618,0,nan,0.0,3,1,20
524112517,1706804396999685,306571748,-842085176,65157,35019,0.098000005,3.1415925,0.324,0.48900002,0.59,1.03,77,5,0.023000002,0.020000001,0.010000001,-0.012,2.4017618,0,nan,0.0,3,1,20
524208719,1706804397099684,306571748,-842085176,65161,35023,0.11100001,3.1415925,0.324,0.48900002,0.59,1.03,77,5,0.020000001,0.018000001,-0.008,-0.034,2.4017618,0,nan,0.0,3,1,20
524307771,1706804397199684,306571748,-842085176,65163,35025,0.104,3.1415925,0.324,0.48900002,0.59,1.03,77,5,0.015000001,-0.013,0.007,-0.010000001,2.4017618,0,nan,0.0,3,1,20
524408222,1706804397299684,306571748,-842085175,65164,35026,0.08400001,3.1415925,0.324,0.48800004,0.59,1.03,77,5,0.023000002,0.014,0.018000001,0.015000001,2.4017618,0,nan,0.0,3,1,20
524508256,1706804397399684,306571748,-842085175,65162,35024,0.125,3.1415925,0.324,0.48800004,0.59,1.03,77,5,0.014,-0.001,-0.014,0.047000002,2.4017618,0,nan,0.0,3,1,20
524607880,1706804397499684,306571748,-842085176,65162,35024,0.12100001,3.1415925,0.324,0.48800004,0.59,1.03,77,5,0.009000001,-0.006,0.008,-0.027,2.4017618,0,nan,0.0,3,1,20
524707293,1706804397599684,306571749,-842085175,65162,35024,0.089,3.1415925,0.324,0.48800004,0.59,1.03,77,5,0.021000002,0.021000002,-0.001,-0.003,2.4017618,0,nan,0.0,3,1,20
524807488,1706804397699684,306571749,-842085176,65160,35022,0.093,3.1415925,0.324,0.48800004,0.59,1.03,77,5,0.017,-0.016,0.004,0.008,2.4017618,0,nan,0.0,3,1,20
524907460,1706804397799684,306571749,-842085175,65163,35025,0.106000006,3.1415925,0.324,0.48800004,0.59,1.03,77,5,0.021000002,-0.020000001,-0.0050000004,0.017,2.4017618,0,nan,0.0,3,1,20
525010269,1706804397899684,306571749,-842085175,65163,35025,0.085,3.1415925,0.324,0.48800004,0.59,1.03,77,5,0.018000001,0.012,0.013,0.011000001,2.4017618,0,nan,0.0,3,1,20
525110298,1706804397999685,306571749,-842085175,65159,35021,0.119,3.1415925,0.323,0.48800004,0.59,1.03,77,5,0.014,0.011000001,0.008,-0.018000001,2.4017618,0,nan,0.0,3,1,20
525210378,1706804398099684,306571749,-842085175,65164,35026,0.109000005,3.1415925,0.323,0.48800004,0.59,1.03,77,8,0.006,-0.006,0.0,0.010000001,2.4017618,0,nan,0.0,3,1,20
525306387,1706804398199684,306571749,-842085175,65164,35026,0.11800001,3.1415925,0.323,0.48800004,0.59,1.03,77,8,0.015000001,0.015000001,0.003,0.026,2.4017618,0,nan,0.0,3,1,20
525405462,1706804398299684,306571749,-842085175,65159,35022,0.095000006,2.6937587,0.323,0.48800004,0.59,1.03,77,8,0.030000001,-0.019000001,0.024,-0.008,2.4017618,0,nan,0.0,3,1,20
525509352,1706804398399684,306571749,-842085175,65164,35026,0.101,3.1415925,0.323,0.48900002,0.59,1.03,77,8,0.023000002,0.019000001,-0.014,0.009000001,2.4017618,0,nan,0.0,3,1,20
525607301,1706804398499684,306571749,-842085175,65161,35024,0.112,3.1415925,0.323,0.48900002,0.59,1.03,77,8,0.007,-0.0050000004,-0.004,0.010000001,2.4017618,0,nan,0.0,3,1,20
525706310,1706804398599684,306571749,-842085175,65163,35025,0.095000006,3.1415925,0.323,0.48900002,0.59,1.03,77,8,0.017,0.015000001,0.009000001,-0.006,2.4017618,0,nan,0.0,3,1,20
525806297,1706804398699684,306571749,-842085175,65162,35025,0.117000006,3.1415925,0.323,0.48900002,0.59,1.03,77,8,0.011000001,0.009000001,-0.008,-0.024,2.4017618,0,nan,0.0,3,1,20
525909379,1706804398799684,306571749,-842085175,65163,35026,0.098000005,3.1415925,0.323,0.48900002,0.59,1.03,77,8,0.016,0.012,0.010000001,0.013,2.4017618,0,nan,0.0,3,1,20
526009522,1706804398899684,306571750,-842085175,65161,35023,0.105000004,3.1415925,0.323,0.48900002,0.59,1.03,77,8,0.023000002,0.012,0.020000001,-0.014,2.4017618,0,nan,0.0,3,1,20
526112317,1706804398999685,306571750,-842085175,65162,35024,0.13000001,3.1415925,0.323,0.48900002,0.59,1.03,77,8,0.021000002,0.009000001,0.019000001,-0.047000002,2.4017618,0,nan,0.0,3,1,20
526208048,1706804399099684,306571750,-842085175,65164,35027,0.128,3.073431,0.323,0.48900002,0.59,1.03,77,6,0.028,0.022000002,0.018000001,-0.067,2.4017618,0,nan,0.0,3,1,20
526308679,1706804399199683,306571750,-842085175,65164,35026,0.127,3.1415925,0.323,0.48900002,0.59,1.03,77,6,0.013,0.013,-0.002,-0.058000002,2.4017618,0,nan,0.0,3,1,20
526408328,1706804399299683,306571750,-842085175,65164,35026,0.13000001,3.1415925,0.323,0.48900002,0.59,1.03,77,6,0.026,0.024,0.010000001,-0.098000005,2.4017618,0,nan,0.0,3,1,20
526508348,1706804399399683,306571750,-842085175,65164,35026,0.13100001,1.3030099,0.323,0.48900002,0.59,1.03,77,6,0.069000006,0.033,0.061000004,-0.14400001,2.4017618,0,nan,0.0,3,1,20
526604331,1706804399499683,306571750,-842085174,65175,35037,0.132,1.0077536,0.323,0.48900002,0.59,1.03,77,6,0.087000005,0.056,0.067,-0.21700001,2.4017618,0,nan,0.0,3,1,20
526708778,1706804399599683,306571751,-842085174,65196,35058,0.134,0.7035158,0.323,0.48900002,0.59,1.03,77,6,0.128,0.085,0.096,-0.42100003,0.84738904,0,nan,0.0,3,1,20
526810382,1706804399699683,306571751,-842085172,65252,35114,0.14,0.63058704,0.323,0.49,0.59,1.03,77,6,0.148,0.008,0.148,-0.69100004,1.5147718,0,nan,0.0,3,1,20
526907209,1706804399799683,306571752,-842085171,65325,35187,0.143,0.37636748,0.323,0.49,0.59,1.03,77,6,0.27800003,0.11000001,0.25500003,-0.98100007,1.162769,0,nan,0.0,3,1,20
527010796,1706804399899683,306571753,-842085169,65447,35309,0.142,0.49422643,0.323,0.49,0.59,1.03,77,6,0.157,0.149,0.05,-1.271,0.3220345,0,nan,0.0,3,1,20
527115161,1706804399999684,306571754,-842085168,65582,35444,0.14,0.41948918,0.323,0.49,0.59,1.03,77,6,0.223,0.123,0.186,-1.45,0.9858368,0,nan,0.0,3,1,20
527210133,1706804400099683,306571756,-842085166,65727,35590,0.13800001,0.3528216,0.324,0.49,0.59,1.03,77,4,0.252,0.21000001,0.141,-1.623,0.5909915,0,nan,0.0,3,1,20
527305995,1706804400199683,306571757,-842085165,65892,35754,0.142,0.44447827,0.324,0.49,0.59,1.03,77,4,0.201,0.192,0.060000002,-1.6860001,0.30429885,0,nan,0.0,3,1,20
527410161,1706804400299683,306571759,-842085164,66054,35917,0.147,0.41657585,0.324,0.49,0.59,1.03,77,4,0.24400002,0.2,0.141,-1.6110001,0.61302346,0,nan,0.0,3,1,20
527505392,1706804400399683,306571761,-842085164,66206,36068,0.14600001,0.38807428,0.324,0.49100003,0.59,1.03,77,4,0.231,0.22800002,-0.035,-1.562,6.133012,0,nan,0.0,3,1,20
527608335,1706804400499683,306571763,-842085164,66363,36225,0.148,0.77519804,0.324,0.49100003,0.59,1.03,77,4,0.127,0.11800001,0.048,-1.5560001,0.3877699,0,nan,0.0,3,1,20
527709930,1706804400599683,306571764,-842085163,66519,36382,0.14600001,0.50549114,0.324,0.49100003,0.59,1.03,77,4,0.186,0.18400002,0.026,-1.5840001,0.13914968,0,nan,0.0,3,1,20
527805374,1706804400699683,306571766,-842085163,66693,36555,0.14600001,0.3721197,0.324,0.492,0.59,1.03,77,4,0.23900001,0.23500001,-0.045,-1.6800001,6.092377,0,nan,0.0,3,1,20
527909103,1706804400799683,306571768,-842085164,66838,36700,0.147,0.31603584,0.324,0.492,0.59,1.03,77,4,0.28500003,0.26700002,-0.1,-1.5730001,5.9265647,0,nan,0.0,3,1,20
528007844,1706804400899683,306571770,-842085165,66992,36854,0.15200001,0.6711595,0.32500002,0.492,0.59,1.03,77,4,0.143,0.141,0.026,-1.547,0.17917252,0,nan,0.0,3,1,20
528111438,1706804400999684,306571772,-842085165,67150,37012,0.15100001,0.3954401,0.32500002,0.49300003,0.59,1.03,77,4,0.23500001,0.21000001,-0.105000004,-1.6620001,5.819512,0,nan,0.0,3,1,20
528207289,1706804401099683,306571773,-842085167,67301,37163,0.148,0.3694621,0.32500002,0.49300003,0.59,1.03,77,6,0.25500003,0.208,-0.148,-1.5630001,5.6666856,0,nan,0.0,3,1,20
528310938,1706804401199683,306571774,-842085168,67460,37322,0.149,1.4213384,0.32500002,0.49400002,0.59,1.03,77,6,0.069000006,0.048,-0.05,-1.6100001,5.7744517,0,nan,0.0,3,1,20
528407290,1706804401299683,306571775,-842085168,67615,37477,0.15100001,0.48470163,0.32500002,0.49400002,0.59,1.03,77,6,0.193,0.192,-0.024,-1.5910001,6.1573315,0,nan,0.0,3,1,20
528507696,1706804401399683,306571777,-842085169,67788,37650,0.14600001,0.34855306,0.32500002,0.49400002,0.59,1.03,77,6,0.25800002,0.19500001,-0.16800001,-1.6420001,5.5710454,0,nan,0.0,3,1,20
528610956,1706804401499682,306571778,-842085170,67929,37791,0.15200001,1.2256554,0.326,0.49500003,0.59,1.03,77,6,0.09,0.075,0.049000002,-1.575,5.688343,0,nan,0.0,3,1,20
528706281,1706804401599682,306571780,-842085171,68116,37979,0.148,0.34545317,0.326,0.49500003,0.59,1.03,77,6,0.261,0.17300001,-0.19600001,-1.6760001,5.437433,0,nan,0.0,3,1,20
528811236,1706804401699682,306571781,-842085172,68268,38130,0.164,0.90624154,0.326,0.49600002,0.59,1.03,77,6,0.117000006,0.112,0.034,-1.6630001,5.5617213,0,nan,0.0,3,1,20
528909553,1706804401799682,306571782,-842085172,68434,38296,0.164,0.82361174,0.326,0.49600002,0.59,1.03,77,6,0.123,0.023000002,-0.12100001,-1.6520001,5.5617213,0,nan,0.0,3,1,20
529009664,1706804401899682,306571783,-842085173,68609,38471,0.165,0.56380206,0.326,0.49600002,0.59,1.03,77,6,0.16900001,0.16900001,-0.011000001,-1.7540001,6.217724,0,nan,0.0,3,1,20
529114272,1706804401999683,306571783,-842085173,68761,38624,0.165,1.4607743,0.32700002,0.497,0.59,1.03,77,6,0.064,0.036000002,-0.053000003,-1.6140001,5.740931,0,nan,0.0,3,1,20
529209593,1706804402099682,306571784,-842085173,68939,38802,0.163,3.1415925,0.32700002,0.497,0.59,1.03,77,4,0.027,0.022000002,0.016,-1.725,5.740931,0,nan,0.0,3,1,20
529306264,1706804402199682,306571784,-842085174,69103,38965,0.162,1.9036504,0.32700002,0.497,0.59,1.03,77,4,0.046000004,0.035,-0.029000001,-1.6930001,5.740931,0,nan,0.0,3,1,20
529409361,1706804402299682,306571784,-842085174,69261,39124,0.16600001,1.0562625,0.32700002,0.49800003,0.59,1.03,77,4,0.09,0.038000003,-0.081,-1.5480001,5.740931,0,nan,0.0,3,1,20
529509352,1706804402399682,306571785,-842085174,69420,39283,0.16700001,0.77955526,0.32700002,0.49800003,0.59,1.03,77,4,0.13100001,0.045,0.123,-1.585,1.2237171,0,nan,0.0,3,1,20
529609426,1706804402499682,306571785,-842085174,69565,39427,0.16700001,0.50436276,0.32700002,0.49800003,0.59,1.03,77,4,0.18100001,0.14,-0.11400001,-1.5410001,5.5991473,0,nan,0.0,3,1,20
529707300,1706804402599682,306571787,-842085175,69720,39582,0.162,0.39016363,0.32700002,0.49800003,0.59,1.03,77,4,0.22900002,0.22800002,0.018000001,-1.595,0.07808864,0,nan,0.0,3,1,20
529807847,1706804402699682,306571790,-842085173,69890,39752,0.157,0.18918076,0.328,0.499,0.59,1.03,77,4,0.47400004,0.425,0.21000001,-1.7040001,0.45908004,0,nan,0.0,3,1,20
529908285,1706804402799682,306571795,-842085171,70046,39909,0.15100001,0.10930403,0.328,0.499,0.59,1.03,77,4,0.837,0.81700003,0.185,-1.59,0.2229822,0,nan,0.0,3,1,20
530009375,1706804402899682,306571804,-842085168,70215,40077,0.15,0.07867821,0.328,0.499,0.59,1.03,77,4,1.156,1.052,0.47900003,-1.769,0.42704293,0,nan,0.0,3,1,20
530116320,1706804402999683,306571815,-842085162,70401,40264,0.14500001,0.05420067,0.328,0.499,0.59,1.03,77,4,1.608,1.514,0.541,-1.8310001,0.34322962,0,nan,0.0,3,1,20
530204320,1706804403099682,306571831,-842085155,70598,40461,0.14,0.0413917,0.328,0.499,0.59,1.03,77,6,2.105,1.9330001,0.83300006,-2.0770001,0.4068631,0,nan,0.0,3,1,20
530307064,1706804403199682,306571850,-842085146,70812,40674,0.13700001,0.036588557,0.328,0.5,0.59,1.03,77,6,2.453,2.226,1.031,-2.239,0.43361935,0,nan,0.0,3,1,20
530412252,1706804403299682,306571870,-842085134,71034,40896,0.134,0.03505668,0.328,0.5,0.59,1.03,77,6,2.608,2.3790002,1.069,-2.128,0.42230386,0,nan,0.0,3,1,20
530506251,1706804403399682,306571892,-842085123,71232,41094,0.134,0.03770417,0.328,0.5,0.59,1.03,77,6,2.5770001,2.3500001,1.057,-1.978,0.42255554,0,nan,0.0,3,1,20
530610380,1706804403499682,306571913,-842085113,71429,41291,0.13800001,0.039406218,0.328,0.5,0.59,1.03,77,6,2.4950001,2.312,0.938,-1.9900001,0.3854629,0,nan,0.0,3,1,20
530706384,1706804403599682,306571934,-842085104,71624,41487,0.13800001,0.041002844,0.32900003,0.50100005,0.59,1.03,77,6,2.467,2.3530002,0.74100006,-1.889,0.30510744,0,nan,0.0,3,1,20
530805511,1706804403699682,306571954,-842085098,71800,41662,0.14600001,0.04638387,0.32900003,0.50100005,0.59,1.03,77,6,2.214,2.15,0.526,-1.8260001,0.23988938,0,nan,0.0,3,1,20
530909400,1706804403799682,306571973,-842085094,71994,41856,0.16100001,0.052637033,0.32900003,0.50200003,0.59,1.03,77,6,2.006,1.9860001,0.28500003,-1.9180001,0.14256966,0,nan,0.0,3,1,20
531010340,1706804403899681,306571990,-842085092,72171,42034,0.15300001,0.052226007,0.33,0.50200003,0.59,1.03,77,6,1.978,1.9760001,0.064,-1.7040001,0.032489475,0,nan,0.0,3,1,20
531110288,1706804403999682,306572008,-842085092,72356,42219,0.149,0.05474801,0.33,0.503,0.59,1.03,77,6,1.838,1.8360001,-0.09200001,-1.7880001,6.2330465,0,nan,0.0,3,1,20
531208304,1706804404099681,306572024,-842085093,72514,42376,0.149,0.057384852,0.33,0.503,0.59,1.03,77,4,1.7350001,1.7300001,-0.126,-1.817,6.210348,0,nan,0.0,3,1,20
531309890,1706804404199681,306572039,-842085094,72704,42566,0.15,0.055822432,0.33,0.504,0.59,1.03,77,4,1.705,1.7040001,-0.063,-1.8620001,6.246027,0,nan,0.0,3,1,20
531406151,1706804404299681,306572054,-842085095,72884,42746,0.148,0.054964602,0.33,0.504,0.59,1.03,77,4,1.6910001,1.69,-0.062000003,-1.8490001,6.2467055,0,nan,0.0,3,1,20
531511916,1706804404399681,306572069,-842085094,73079,42941,0.15,0.061888326,0.33100003,0.504,0.59,1.03,77,4,1.5600001,1.5530001,0.156,-1.9990001,0.10028748,0,nan,0.0,3,1,20
531615403,1706804404499681,306572082,-842085091,73269,43131,0.149,0.066559,0.33100003,0.504,0.59,1.03,77,4,1.48,1.401,0.47700003,-1.9670001,0.3278962,0,nan,0.0,3,1,20
531709306,1706804404599681,306572095,-842085085,73467,43329,0.149,0.06555387,0.33100003,0.505,0.59,1.03,77,4,1.5000001,1.3820001,0.583,-1.774,0.39943498,0,nan,0.0,3,1,20
531807307,1706804404699681,306572107,-842085079,73627,43489,0.147,0.06993935,0.33100003,0.505,0.59,1.03,77,4,1.414,1.264,0.633,-1.439,0.4642401,0,nan,0.0,3,1,20
531910400,1706804404799681,306572118,-842085071,73770,43632,0.14500001,0.06676862,0.33100003,0.505,0.59,1.03,77,4,1.4890001,1.1910001,0.89300007,-1.5560001,0.643044,0,nan,0.0,3,1,20
532006290,1706804404899681,306572129,-842085062,73954,43816,0.15100001,0.07260098,0.33100003,0.505,0.59,1.03,77,4,1.391,1.082,0.874,-1.794,0.6795861,0,nan,0.0,3,1,20
532117156,1706804404999682,306572138,-842085053,74131,43993,0.15200001,0.075945556,0.33100003,0.505,0.59,1.03,77,4,1.2850001,0.998,0.809,-1.8590001,0.68134123,0,nan,0.0,3,1,20
532210435,1706804405099681,306572147,-842085045,74313,44175,0.155,0.08239664,0.33100003,0.50600004,0.59,1.03,77,9,1.2040001,0.897,0.804,-1.9350001,0.7309346,0,nan,0.0,3,1,20
532306381,1706804405199681,306572154,-842085037,74511,44373,0.157,0.0996665,0.33100003,0.50600004,0.59,1.03,77,9,0.9710001,0.70000005,0.674,-1.9800001,0.7665473,0,nan,0.0,3,1,20
532410140,1706804405299681,306572159,-842085031,74708,44570,0.16000001,0.13831821,0.33200002,0.50600004,0.59,1.03,77,9,0.72800004,0.508,0.522,-1.9300001,0.79917085,0,nan,0.0,3,1,20
532507400,1706804405399681,306572164,-842085026,74912,44774,0.157,0.18635176,0.33200002,0.50600004,0.59,1.03,77,9,0.51600003,0.36900002,0.36100003,-1.9930001,0.77518725,0,nan,0.0,3,1,20
