timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
525947966,50.45032,50.630424,14.128125,14.128125,0.0,50.648724,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
526150633,50.248436,50.58399,19.815624,19.815624,0.0,51.596027,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
526354644,49.885048,50.497707,33.565624,33.565624,0.0,52.948746,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
526557818,49.64279,50.380676,49.95625,49.95625,0.0,55.24089,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
526749859,49.683167,50.26801,64.09688,64.09688,0.0,58.228775,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
526952876,49.703358,50.174423,68.22188,68.22188,0.0,61.93361,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
527156272,49.9658,50.104145,71.95625,71.95625,0.0,65.945015,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
527360226,49.885048,50.08668,62.1125,62.1125,0.0,69.76059,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
527564161,49.90524,50.052887,61.425,61.425,0.0,73.23724,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
527767600,49.844673,50.02434,60.01875,60.01875,0.0,76.6624,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
527970623,49.8043,49.999054,59.065624,59.065624,0.0,80.03073,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
528174711,49.76392,49.97328,60.565624,60.565624,0.0,83.409225,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
528377737,49.824486,49.954983,59.51875,59.51875,0.0,86.81614,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
528581864,49.784107,49.934715,59.14375,59.14375,0.0,90.198616,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
528785059,49.86486,49.91615,60.534374,60.534374,0.0,93.58522,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
528988576,49.885048,49.898914,59.690624,59.690624,0.0,96.97575,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
529192233,49.743732,49.88305,59.33125,59.33125,0.0,100.33919,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
529395433,49.784107,49.86798,60.175,60.175,0.0,103.73131,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
529599544,49.703358,49.842945,62.753124,62.753124,0.0,107.20483,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
529802624,49.521664,49.81369,64.53438,64.53438,0.0,110.7992,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
529994507,49.56204,49.775856,68.4875,68.4875,0.0,114.36876,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
530197919,49.54185,49.74282,66.09688,66.09688,0.0,118.218185,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
530401025,49.743732,49.747627,65.9875,65.9875,0.0,122.04349,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
530605108,49.64279,49.741325,64.4875,64.4875,0.0,125.690834,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
530809083,49.743732,49.742718,61.503124,61.503124,0.0,129.33136,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
531012728,49.501472,49.738136,59.6125,59.6125,0.0,132.69963,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
531215515,49.56204,49.71839,61.846874,61.846874,0.0,136.16795,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
531419416,49.521664,49.710922,63.409374,63.409374,0.0,139.83983,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
531622624,49.945614,49.715908,62.83125,62.83125,0.0,143.51582,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
531826621,49.743732,49.708633,65.03438,65.03438,0.0,147.08043,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
532029754,49.64279,49.686954,67.76875,67.76875,0.0,150.81432,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
532233051,49.683167,49.690453,64.94063,64.94063,0.0,154.62633,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
532436925,49.582226,49.67778,66.06563,66.06563,0.0,158.24754,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
532640290,50.00618,49.683895,62.753124,62.753124,0.0,162.02335,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
532844128,49.521664,49.687344,57.784374,57.784374,0.0,165.16046,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
533035463,49.582226,49.67608,59.690624,59.690624,0.0,168.2469,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
533239230,49.66298,49.656544,65.45625,65.45625,0.0,171.7972,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
533442659,49.582226,49.666172,60.878124,60.878124,0.0,175.3084,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
533646631,49.683167,49.659027,64.425,64.425,0.0,178.78792,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
533849819,49.64279,49.695515,61.503124,61.503124,0.0,182.37883,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
534053036,50.00618,49.73096,52.190624,52.190624,0.0,185.59222,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
534257150,50.066742,49.778435,40.440624,40.440624,0.0,188.22858,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
534460239,50.00618,49.81172,37.89375,37.89375,0.0,190.42934,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
534664132,50.066742,49.84363,35.846874,35.846874,0.0,192.53001,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
534867529,49.360157,49.858025,32.20625,32.20625,0.0,194.41985,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
535071423,49.178463,49.75249,58.01875,58.01875,0.0,196.94711,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
535274965,49.420723,49.68887,71.06563,71.06563,0.0,200.69135,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
535477718,49.259216,49.634953,74.15938,74.15938,0.0,204.77486,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
535681844,49.29959,49.563377,80.6125,80.6125,0.0,209.22806,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
535885025,49.259216,49.51642,84.6125,84.6125,0.0,213.91513,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
536088911,49.178463,49.466038,87.44063,87.44063,0.0,218.78026,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
536292203,49.117897,49.41648,88.06563,88.06563,0.0,223.73297,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
536496277,50.026367,49.466396,78.28438,78.28438,0.0,228.67908,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
536699508,49.844673,49.538574,56.33125,56.33125,0.0,232.36446,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
536903445,49.66298,49.58051,50.08125,50.08125,0.0,235.26485,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
537094480,49.824486,49.60069,44.628124,44.628124,0.0,237.729,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
537297949,49.683167,49.643257,38.2375,38.2375,0.0,240.2051,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
537501781,49.582226,49.62865,48.471874,48.471874,0.0,242.7064,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
537705082,49.54185,49.615158,55.01875,55.01875,0.0,245.68289,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
537908929,49.279404,49.613937,55.190624,55.190624,0.0,248.83826,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
538112148,49.703358,49.625633,54.971874,54.971874,0.0,252.13899,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
538316267,49.582226,49.62632,52.971874,52.971874,0.0,255.11871,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
538519514,49.683167,49.62803,52.89375,52.89375,0.0,258.125,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
538721814,49.66298,49.629333,53.1125,53.1125,0.0,261.11414,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
538926707,49.64279,49.627235,54.440624,54.440624,0.0,264.17624,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
539129912,49.582226,49.628555,55.721874,55.721874,0.0,267.31577,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
539321866,49.582226,49.62661,54.39375,54.39375,0.0,270.2449,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
539525123,49.117897,49.561924,65.00313,65.00313,0.0,273.55212,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
539729065,49.279404,49.50181,78.47188,78.47188,0.0,277.68295,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
539932272,49.8043,49.515602,67.56563,67.56563,0.0,282.06546,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
540136138,49.602413,49.53396,59.01875,59.01875,0.0,285.69672,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
540339525,49.461098,49.528603,59.471874,59.471874,0.0,289.0631,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
540543445,49.481285,49.530537,59.159374,59.159374,0.0,292.42664,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
540746528,49.380344,49.5281,59.878124,59.878124,0.0,295.7794,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
540949813,49.501472,49.518837,62.39375,62.39375,0.0,299.27142,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
541153724,49.481285,49.51241,61.721874,61.721874,0.0,302.7844,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
541357130,49.420723,49.510963,61.534374,61.534374,0.0,306.2728,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
541560240,49.622604,49.52045,60.55,60.55,0.0,309.77908,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
541752243,49.23903,49.503136,62.2375,62.2375,0.0,312.96637,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
541955484,49.602413,49.51011,61.159374,61.159374,0.0,316.5759,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
542159416,49.461098,49.50753,59.8625,59.8625,0.0,319.97876,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
542362640,49.40053,49.495804,61.95625,61.95625,0.0,323.41138,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
542566678,49.582226,49.488583,62.20625,62.20625,0.0,326.9263,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
542769856,49.31978,49.459675,68.19063,68.19063,0.0,330.51462,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
542973718,49.19865,49.435734,69.39375,69.39375,0.0,334.41116,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
543177192,49.420723,49.434902,68.78438,68.78438,0.0,338.37848,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
543381043,49.360157,49.41076,69.75313,69.75313,0.0,342.22055,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
543584324,49.683167,49.42275,68.19063,68.19063,0.0,346.1115,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
543787468,49.178463,49.419556,61.08125,61.08125,0.0,349.60635,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
543991358,49.481285,49.39466,72.50313,72.50313,0.0,353.54605,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
544194543,48.936203,49.347275,77.925,77.925,0.0,357.59692,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
544386683,49.117897,49.35272,73.925,73.925,0.0,361.76328,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
544589887,49.360157,49.356693,71.90938,71.90938,0.0,365.9459,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
544793051,49.501472,49.315464,76.00313,76.00313,0.0,370.0207,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
544996929,49.29959,49.307076,74.4875,74.4875,0.0,374.17926,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
545200246,48.87564,49.28856,72.3625,72.3625,0.0,378.3842,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
545404265,49.23903,49.296062,72.06563,72.06563,0.0,382.64487,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
545607872,49.178463,49.265957,77.03438,77.03438,0.0,386.768,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
545811477,49.19865,49.27758,73.39375,73.39375,0.0,391.04715,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
546014643,49.360157,49.281967,71.83125,71.83125,0.0,395.15753,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
546206734,49.178463,49.317085,60.815624,60.815624,0.0,398.7633,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
546409822,48.794888,49.267204,68.59688,68.59688,0.0,402.4986,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
546613734,49.420723,49.261047,76.83125,76.83125,0.0,406.8284,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
546817141,49.259216,49.27212,69.675,69.675,0.0,410.8831,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
547020117,49.138084,49.260258,72.675,72.675,0.0,414.83646,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
547224135,49.057335,49.22137,80.8,80.8,0.0,419.06598,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
547427804,49.360157,49.25804,68.75313,68.75313,0.0,423.46173,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
547631315,49.29959,49.272335,65.15938,65.15938,0.0,427.24567,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
547834721,49.360157,49.266827,67.76875,67.76875,0.0,431.01865,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
548037878,49.037144,49.256683,68.675,68.675,0.0,434.876,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
548241770,48.85545,49.234146,72.06563,72.06563,0.0,438.902,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
548445057,49.259216,49.234833,72.39375,72.39375,0.0,443.16464,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
548648939,49.44091,49.23802,73.95625,73.95625,0.0,447.25378,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
548852277,48.936203,49.214497,70.3625,70.3625,0.0,451.16232,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
549055506,49.117897,49.22066,72.72188,72.72188,0.0,455.3305,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
549259431,49.683167,49.279312,61.9875,61.9875,0.0,459.21555,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
549462522,49.23903,49.296535,52.51875,52.51875,0.0,462.35748,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
549666683,49.117897,49.238102,73.03438,73.03438,0.0,466.03888,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
549869928,48.73432,49.214375,75.925,75.925,0.0,470.2879,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
550073670,48.65357,49.134583,91.89375,91.89375,0.0,475.022,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
550265039,48.75451,49.06896,99.1125,99.1125,0.0,480.15994,1.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1234,1,1,0,0,0
