timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,thrust[0],thrust[1],thrust[2]
524285652,nan,nan,nan,0.41620564,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524385669,nan,nan,nan,0.4164873,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524485963,nan,nan,nan,0.41601637,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524585989,nan,nan,nan,0.41636932,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524686195,nan,nan,nan,0.41636664,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524786177,nan,nan,nan,0.41608512,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524887507,nan,nan,nan,0.41633984,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524986501,nan,nan,nan,0.41603333,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525106451,nan,nan,nan,0.41623384,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525206531,nan,nan,nan,0.41604683,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525306701,nan,nan,nan,0.4159637,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525406929,nan,nan,nan,0.41623208,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525506916,nan,nan,nan,0.41587698,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525607136,nan,nan,nan,0.41587186,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525707172,nan,nan,nan,0.41582403,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525807724,0.42290026,0.23934141,nan,0.41590878,0.0,-0.0004325658,-0.00011904538,1.7801424,0.0,0.0,0.0,0.0,0.0,0.0,0.0019127066,-0.0005584718,-0.12
525907752,0.42290026,0.23934141,nan,0.41590878,0.0,-0.0009063035,-0.00032442808,1.5117555,0.0,0.0,0.0,0.0,0.0,0.0,0.00037854674,-0.0009641945,-0.12
526007603,0.42290026,0.23934141,nan,0.41590878,0.0,-0.0014315248,-0.00056568533,1.2434946,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026742432,-0.0016634774,-0.16191171
526108045,0.42290026,0.23934141,nan,0.41590878,0.0,-0.0022318214,-0.0007982403,0.9739645,0.0,0.0,0.0,0.0,0.0,0.0,-0.009515924,0.0057927924,-0.21277212
526207764,0.42290026,0.23934141,nan,0.41590878,0.0,-0.0030794293,-0.001022175,0.7067903,0.0,0.0,0.0,0.0,0.0,0.0,-0.008011766,0.0049986374,-0.26364285
526308336,0.42290026,0.23934141,nan,0.41590878,0.0,-0.0038640797,-0.0014920086,0.43682292,0.0,0.0,0.0,0.0,0.0,0.0,0.0055875946,-0.0031576564,-0.3134141
526407876,0.42290026,0.23934141,nan,0.41590878,0.0,-0.0048690885,-0.002231732,0.16960853,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008881365,-0.0034730455,-0.36444938
526507915,0.42290026,0.23934141,nan,0.41590878,0.0,-0.006135434,-0.0039753914,-0.099009246,0.0,0.0,0.0,0.0,0.0,0.0,-0.0054870094,-0.0057145935,-0.40013286
526628005,0.42290026,0.23934141,nan,0.41590878,0.0,-0.008302629,-0.007910565,-0.42107904,0.0,0.0,0.0,0.0,0.0,0.0,-0.003816919,-0.008977806,-0.41893587
526728057,0.42290026,0.23934141,nan,0.41590878,0.0,-0.010893419,-0.012402594,-0.6895761,0.0,0.0,0.0,0.0,0.0,0.0,-0.0068372013,-0.009182645,-0.42808628
526828337,0.42290026,0.23934141,nan,0.41590878,0.0,-0.015075907,-0.018103257,-0.95818055,0.0,0.0,0.0,0.0,0.0,0.0,-0.007708686,-0.011056164,-0.42264366
526928365,0.42290026,0.23934141,nan,0.41590878,0.0,-0.019923225,-0.023943052,-1.2268224,0.0,0.0,0.0,0.0,0.0,0.0,-0.009222587,-0.008745312,-0.42793438
527028917,0.42290026,0.23934141,nan,0.41590878,0.0,-0.026480228,-0.031054407,-1.4957407,0.0,0.0,0.0,0.0,0.0,0.0,-0.012476938,-0.010830177,-0.43239138
527129055,0.42290026,0.23934141,nan,0.41590878,0.0,-0.033457696,-0.03733398,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.01176079,-0.010203244,-0.38855526
527228639,0.42290026,0.23934141,nan,0.41590878,0.0,-0.041357964,-0.043289557,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.012396693,-0.006790347,-0.3619131
527329563,0.42290026,0.23934141,nan,0.41590878,0.0,-0.050180107,-0.048210815,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.016939282,-0.005737154,-0.3602408
527428794,0.42290026,0.23934141,nan,0.41590878,0.0,-0.058912814,-0.051019773,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.018708147,-0.004779095,-0.36244425
527529580,0.42290026,0.23934141,nan,0.41590878,0.0,-0.06900501,-0.052525952,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.017469756,-0.0042418353,-0.35798168
527629905,0.42290026,0.23934141,nan,0.41590878,0.0,-0.079247236,-0.052039787,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.018696876,0.0010422526,-0.35870203
527729311,0.42290026,0.23934141,nan,0.41590878,0.0,-0.089083016,-0.050264016,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.019442309,0.0004738192,-0.36350557
527849402,0.42290026,0.23934141,nan,0.3646908,0.0,-0.0989722,-0.04613678,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.021203034,-0.0006173721,-0.36473382
527949489,0.42290026,0.23934141,nan,0.3646908,0.0,-0.109377,-0.042746037,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.02062884,0.0022560004,-0.36710924
528049558,0.42290026,0.23934141,nan,0.3646908,0.0,-0.11900374,-0.03897147,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.020932697,0.0024185963,-0.36986667
528149530,0.42290026,0.23934141,nan,0.3646908,0.0,-0.1284793,-0.035177663,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.01859209,0.00057828915,-0.36680114
528249542,0.42290026,0.23934141,nan,0.3646908,0.0,-0.13660213,-0.031357452,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.018864773,0.0021995648,-0.36411965
528349969,0.42290026,0.23934141,nan,0.3646908,0.0,-0.14471826,-0.026546583,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.023131702,0.0027220831,-0.36475536
528449942,0.42290026,0.23934141,nan,0.3646908,0.0,-0.15080664,-0.022260696,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.022660464,0.002104682,-0.36330763
528549930,0.42290026,0.23934141,nan,0.3646908,0.0,-0.15674633,-0.018381968,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.019895528,0.002979463,-0.36638328
528650643,0.42290026,0.23934141,nan,0.3646908,0.0,-0.16238815,-0.014422536,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.01953667,0.0013236873,-0.36594594
528750110,0.42290026,0.23934141,nan,0.3646908,0.0,-0.16669434,-0.012004077,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.019141622,0.0014914409,-0.36515194
528850374,0.42290026,0.23934141,nan,0.3646908,0.0,-0.17141753,-0.008912906,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.020885352,0.0006227315,-0.3620647
528950389,0.42290026,0.23934141,nan,0.3646908,0.0,-0.17545852,-0.007302299,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.021848999,-0.0006757017,-0.3608302
529050437,0.42290026,0.23934141,nan,0.3646908,0.0,-0.17895186,-0.005629018,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.021188874,0.0019753086,-0.3636564
529150425,0.42290026,0.23934141,nan,0.3646908,0.0,-0.18274936,-0.0047892183,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.021731868,0.00069104263,-0.3653993
529250684,nan,nan,nan,0.3646908,0.0,0.738951,0.28210768,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.036449224,0.016719058,-0.36567646
529371286,nan,nan,nan,0.3646908,0.0,1.5561193,0.5940762,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.08541214,0.037429545,-0.36291152
529471491,nan,nan,nan,0.3646908,0.0,2.2250257,0.8494431,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.124503806,0.051999833,-0.35950854
529571461,nan,nan,nan,0.3646908,0.0,2.8731823,1.0968884,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.15612163,0.06522006,-0.35550705
529671589,nan,nan,nan,0.3646908,0.0,3.5242655,1.3454509,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.18537103,0.07534727,-0.3395386
529771445,nan,nan,nan,0.3646908,0.0,4.187077,1.5984911,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.21055502,0.089267924,-0.3403117
529872755,nan,nan,nan,0.3646908,0.0,4.8633714,1.8566782,-1.5514666,0.0,0.0,0.0,0.0,0.0,0.0,0.21610573,0.08989553,-0.3342687
529971481,nan,nan,nan,0.3646908,0.0,4.390785,1.6762602,-1.7116678,0.0,0.0,0.0,0.0,0.0,0.0,0.1815114,0.07488006,-0.36080402
530071555,nan,nan,nan,0.3646908,0.0,1.0781301,0.37174717,-1.8787836,0.0,0.0,0.0,0.0,0.0,0.0,-0.045901038,-0.0131301265,-0.39493334
530171735,nan,nan,nan,0.3646908,0.0,0.6987572,0.24093658,-1.860903,0.0,0.0,0.0,0.0,0.0,0.0,-0.09284279,-0.034725472,-0.3986706
530271725,nan,nan,nan,0.3646908,0.0,0.5894367,-0.2638489,-1.6752096,0.0,0.0,0.0,0.0,0.0,0.0,-0.10680489,-0.06941876,-0.3504962
530371787,nan,nan,nan,0.3646908,0.0,0.77834064,-0.86653876,-1.6695342,0.0,0.0,0.0,0.0,0.0,0.0,-0.09644012,-0.106414504,-0.34291574
530491998,nan,nan,nan,0.3646908,0.0,0.99539506,-1.4999458,-1.631077,0.0,0.0,0.0,0.0,0.0,0.0,-0.07430906,-0.13967174,-0.32648468
530591990,nan,nan,nan,0.3646908,0.0,0.7771436,-1.7769656,-1.6614293,0.0,0.0,0.0,0.0,0.0,0.0,-0.08055819,-0.1543665,-0.33128977
530692139,nan,nan,nan,0.3646908,0.0,0.4774616,-1.2506598,-1.6969095,0.0,0.0,0.0,0.0,0.0,0.0,-0.09054674,-0.10610366,-0.3357813
530792117,nan,nan,nan,0.3646908,0.0,1.9995135,0.5577453,-1.7211295,0.0,0.0,0.0,0.0,0.0,0.0,0.007829591,0.019585937,-0.34544802
530892372,nan,nan,nan,0.3646908,0.0,1.559071,0.5521433,-1.6826637,0.0,0.0,0.0,0.0,0.0,0.0,-0.010058229,0.036146455,-0.3524407
530992594,nan,nan,nan,0.3646908,0.0,1.3066148,1.0400115,-1.6687493,0.0,0.0,0.0,0.0,0.0,0.0,-0.027171578,0.0703405,-0.3669875
531092635,nan,nan,nan,0.3646908,0.0,1.0906096,1.4915019,-1.6051278,0.0,0.0,0.0,0.0,0.0,0.0,-0.03616634,0.10084679,-0.3586176
531192663,nan,nan,nan,0.3646908,0.0,0.87451833,1.9432721,-1.684866,0.0,0.0,0.0,0.0,0.0,0.0,-0.05312785,0.12545474,-0.36961532
531294266,nan,nan,nan,0.3646908,0.0,0.646078,2.4145546,-1.5793644,0.0,0.0,0.0,0.0,0.0,0.0,-0.06270041,0.15033811,-0.3397238
531412886,nan,nan,nan,0.3646908,0.0,0.15158622,2.9250078,-1.5993977,0.0,0.0,0.0,0.0,0.0,0.0,-0.08987069,0.16348456,-0.33760303
531512798,nan,nan,nan,0.3646908,0.0,1.5210977,0.24232832,-1.5919399,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020622197,-0.007569952,-0.33096308
531613669,nan,nan,nan,0.3646908,0.0,1.1226583,0.17885235,-1.5755771,0.0,0.0,0.0,0.0,0.0,0.0,-0.015854625,-0.037752185,-0.3402984
531713125,nan,nan,nan,0.3646908,0.0,0.730306,0.11634614,-1.5773437,0.0,0.0,0.0,0.0,0.0,0.0,-0.038331382,-0.044651557,-0.3604413
531813200,nan,nan,nan,0.3646908,0.0,0.33448556,0.053287394,-1.5320415,0.0,0.0,0.0,0.0,0.0,0.0,-0.056138296,-0.05780776,-0.3600264
531913722,nan,nan,nan,0.3646908,0.0,-0.001384556,-0.0005285788,-1.6606332,0.0,0.0,0.0,0.0,0.0,0.0,-0.07354538,-0.056658924,-0.38491914
532013938,nan,nan,nan,0.3646908,0.0,-0.53364277,-0.2071525,-1.6297848,0.0,0.0,0.0,0.0,0.0,0.0,-0.10197675,-0.06343251,-0.3647688
532113998,nan,nan,nan,0.3646908,0.0,-0.9962548,-0.40018222,-1.5914894,0.0,0.0,0.0,0.0,0.0,0.0,-0.12686892,-0.06980113,-0.34817436
532213740,nan,nan,nan,0.3646908,0.0,-1.4621731,-0.57948095,-1.541561,0.0,0.0,0.0,0.0,0.0,0.0,-0.14912708,-0.070329666,-0.3288412
532316420,nan,nan,nan,0.3646908,0.0,-1.9834546,-0.77759445,-1.5250747,0.0,0.0,0.0,0.0,0.0,0.0,-0.16869324,-0.07788363,-0.32854912
532414141,nan,nan,nan,0.3646908,0.0,-2.6480808,-1.0256714,-1.5561755,0.0,0.0,0.0,0.0,0.0,0.0,-0.19809496,-0.08580641,-0.32716346
532515048,nan,nan,nan,0.3646908,0.0,-2.801974,-1.0740646,-1.5875223,0.0,0.0,0.0,0.0,0.0,0.0,-0.1870346,-0.07596415,-0.32326463
532614009,nan,nan,nan,0.3646908,0.0,0.0075190105,0.06796643,-1.4736195,0.0,0.0,0.0,0.0,0.0,0.0,-0.0051806793,0.00024972763,-0.3022839
532715254,5.166522,1.8219689,nan,0.3646908,0.0,0.017619371,-0.00018781424,-1.4811176,0.0,0.0,0.0,0.0,0.0,0.0,0.01701419,0.0044500874,-0.33083183
532836523,5.166522,1.8219689,nan,0.3646908,0.0,0.05930233,0.008956015,-1.4868038,0.0,0.0,0.0,0.0,0.0,0.0,0.029377788,0.0101879025,-0.367334
532934615,nan,nan,nan,0.3646908,0.0,0.2908976,0.11105533,-1.4537575,0.0,0.0,0.0,0.0,0.0,0.0,0.046755344,0.017911974,-0.36135107
533034534,nan,nan,nan,0.3646908,0.0,0.8230592,0.31421745,-1.5237911,0.0,0.0,0.0,0.0,0.0,0.0,0.074201584,0.033958595,-0.3766479
533134619,nan,nan,nan,0.3646908,0.0,1.291508,0.4930561,-1.6201465,0.0,0.0,0.0,0.0,0.0,0.0,0.100277714,0.04412325,-0.37909248
533234533,nan,nan,nan,0.3646908,0.0,1.7587748,0.67144346,-1.5239636,0.0,0.0,0.0,0.0,0.0,0.0,0.12678841,0.05474116,-0.3460959
533335279,nan,nan,nan,0.3646908,0.0,2.2273166,0.85031766,-1.483008,0.0,0.0,0.0,0.0,0.0,0.0,0.14196895,0.06215013,-0.3305791
533435037,nan,nan,nan,0.3646908,0.0,2.6947467,1.0287673,-1.44603,0.0,0.0,0.0,0.0,0.0,0.0,0.16249537,0.069990955,-0.3222836
533535065,nan,nan,nan,0.3646908,0.0,3.2190711,1.2289375,-1.5032412,0.0,0.0,0.0,0.0,0.0,0.0,0.17983831,0.07140493,-0.33129692
533635037,4.4448357,1.5062525,nan,0.3646908,0.0,3.2424927e-05,0.0011552572,-1.2544343,0.0,0.0,0.0,0.0,0.0,0.0,-0.0304628,-0.0057149674,-0.2763585
533735188,4.4448357,1.5062525,nan,0.3646908,0.0,-0.010834217,0.0037369728,-1.2952107,0.0,0.0,0.0,0.0,0.0,0.0,-0.052245818,-0.013722033,-0.30345988
533836037,4.4448357,1.5062525,nan,0.3646908,0.0,-0.038680077,-0.00059080124,-1.1267414,0.0,0.0,0.0,0.0,0.0,0.0,-0.065446824,-0.016363524,-0.31079936
533956020,4.4448357,1.5062525,nan,0.3646908,0.0,-0.08523297,-0.012517929,-0.76960546,0.0,0.0,0.0,0.0,0.0,0.0,-0.06451273,-0.021585174,-0.2788827
534055494,4.4448357,1.5062525,nan,0.3646908,0.0,-0.12739778,-0.02499926,-0.47152543,0.0,0.0,0.0,0.0,0.0,0.0,-0.06782311,-0.018449644,-0.25182724
534155565,4.4448357,1.5062525,nan,0.3646908,0.0,-0.17440438,-0.03973311,-0.17111444,0.0,0.0,0.0,0.0,0.0,0.0,-0.061372086,-0.016716603,-0.24137661
534255805,4.4448357,1.5062525,nan,0.3646908,0.0,-0.21585393,-0.052862287,0.12933855,0.0,0.0,0.0,0.0,0.0,0.0,-0.06157062,-0.01569878,-0.23520473
534355772,4.4448357,1.5062525,nan,0.3646908,0.0,-0.25669503,-0.06578219,0.42942554,0.0,0.0,0.0,0.0,0.0,0.0,-0.058181338,-0.016341407,-0.24206275
534456128,4.4448357,1.5062525,nan,0.3646908,0.0,-0.2896936,-0.075739205,0.7307005,0.0,0.0,0.0,0.0,0.0,0.0,-0.0584392,-0.010436206,-0.24103561
534556351,4.4448357,1.5062525,nan,0.3646908,0.0,-0.319839,-0.08466625,1.0313214,0.0,0.0,0.0,0.0,0.0,0.0,-0.05163113,-0.01356756,-0.24021773
534656323,4.4448357,1.5062525,nan,0.3646908,0.0,-0.34239507,-0.090978384,1.3313243,0.0,0.0,0.0,0.0,0.0,0.0,-0.051415958,-0.010160919,-0.23782325
534756339,4.4448357,1.5062525,nan,0.3646908,0.0,-0.3610208,-0.09585202,1.6306254,0.0,0.0,0.0,0.0,0.0,0.0,-0.050204523,-0.009302947,-0.24099854
534858154,4.4448357,1.5062525,nan,0.3646908,0.0,-0.37372828,-0.0990693,1.4572732,0.0,0.0,0.0,0.0,0.0,0.0,-0.042105094,-0.010489501,-0.33226076
534956390,4.4448357,1.5062525,nan,0.3646908,0.0,-0.38017225,-0.10052955,1.1622744,0.0,0.0,0.0,0.0,0.0,0.0,-0.03737832,-0.0072013205,-0.41836318
535076649,4.4448357,1.5062525,nan,0.35631037,0.047529362,-0.379102,-0.0999468,0.80149734,0.0,0.0,0.0,0.0,0.0,0.0,-0.023715397,-0.0069493502,-0.4527087
535176712,4.4448357,1.5062525,nan,0.35863534,0.10556367,-0.37012053,-0.09836161,0.5016353,0.0,0.0,0.0,0.0,0.0,0.0,-0.022335595,-0.005389764,-0.46067527
535279555,4.4448357,1.5062525,nan,0.36476275,0.12431,-0.35514426,-0.094913065,0.19286633,0.0,0.0,0.0,0.0,0.0,0.0,-0.017821528,-0.008406844,-0.4499425
535376713,4.4448357,1.5062525,nan,0.37432092,0.10664895,-0.33715677,-0.090729415,-0.098694675,0.0,0.0,0.0,0.0,0.0,0.0,-0.014545618,-0.0059281387,-0.45237023
535477049,4.4448357,1.5062525,nan,0.3848954,0.06847892,-0.3150096,-0.08572167,-0.39911467,0.0,0.0,0.0,0.0,0.0,0.0,-0.01469089,-0.004317811,-0.45906517
535577093,4.4448357,1.5062525,nan,0.39436987,0.056800414,-0.2939675,-0.08046472,-0.6993277,0.0,0.0,0.0,0.0,0.0,0.0,-0.011778863,-0.0007630263,-0.4655367
535677103,4.4448357,1.5062525,nan,0.4039033,0.052981988,-0.27026844,-0.073649645,-0.9995167,0.0,0.0,0.0,0.0,0.0,0.0,-0.008491749,0.0005472379,-0.45606628
535777254,4.4448357,1.5062525,nan,0.412268,0.05173032,-0.24828577,-0.066541255,-1.3002186,0.0,0.0,0.0,0.0,0.0,0.0,-0.010453408,0.0010026623,-0.45715398
535877366,4.4448357,1.5062525,nan,0.42034572,0.05139116,-0.22491932,-0.05816567,-1.6004106,0.0,0.0,0.0,0.0,0.0,0.0,-0.0065968204,0.0044556353,-0.4616593
535997422,4.4448357,1.5062525,nan,0.42921656,0.052135013,-0.19766617,-0.04718417,-1.9608185,0.0,0.0,0.0,0.0,0.0,0.0,-0.0055405814,0.005837665,-0.46303067
536097557,4.4448357,1.5062525,nan,0.4367883,0.052446634,-0.1763401,-0.03747785,-2.2612236,0.0,0.0,0.0,0.0,0.0,0.0,-0.0044056755,0.006319745,-0.47140738
536197644,4.4448357,1.5062525,nan,0.44391823,0.04634741,-0.15425062,-0.026355803,-2.5614846,0.0,0.0,0.0,0.0,0.0,0.0,-0.005941421,0.0100784125,-0.47640246
536297667,4.4448357,1.5062525,nan,0.44990826,0.047286537,-0.13322163,-0.014943957,-2.8615417,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015384797,0.0068165367,-0.47434184
536397684,4.4448357,1.5062525,nan,0.45514864,0.037577465,-0.11485314,-0.004693806,-2.5614967,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022723079,0.008451639,-0.36811307
536497877,4.4448357,1.5062525,nan,0.46008524,0.012295761,-0.09623742,0.0059563518,-2.2611668,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036238357,0.009581226,-0.309972
536597981,4.4448357,1.5062525,nan,0.46278268,0.0040193335,-0.08085227,0.014915943,-1.9605877,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023091333,0.008782159,-0.2802096
536698153,4.4448357,1.5062525,nan,0.46415272,0.106946215,-0.066271305,0.024398744,-1.6603687,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032639839,0.008660846,-0.27194154
536798166,4.4448357,1.5062525,nan,0.47122777,0.43295413,-0.0546515,0.032411993,-1.3600715,0.0,0.0,0.0,0.0,0.0,0.0,-0.0056845685,0.01238437,-0.26529196
536898313,4.4448357,1.5062525,nan,0.4947161,1.0764791,-0.04405904,0.040074944,-1.0596036,0.0,0.0,0.0,0.0,0.0,0.0,-0.008759768,0.008081574,-0.26731429
536998894,4.4448357,1.5062525,nan,0.5530737,1.4086109,-0.03644204,0.046440005,-0.7581576,0.0,0.0,0.0,0.0,0.0,0.0,-0.0059046447,0.008028999,-0.25189006
537098813,4.4448357,1.5062525,nan,0.6442479,1.4264935,-0.030493736,0.05212891,-0.45809162,0.0,0.0,0.0,0.0,0.0,0.0,-0.010029657,0.008642244,-0.24244295
537198965,4.4448357,1.5062525,nan,0.7516468,0.5677219,-0.02753067,0.05598849,-0.15814565,0.0,0.0,0.0,0.0,0.0,0.0,-0.010922212,0.008983882,-0.23828033
537299423,4.4448357,1.5062525,-17.916311,0.8334829,0.18474595,-0.026109934,0.05895126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009108409,0.00349767,-0.27237844
537420524,4.4448357,1.5062525,-17.916311,0.8969981,0.04774551,-0.025685787,0.060661077,0.014135361,0.0,0.0,0.0,0.0,0.0,0.0,-0.007367442,0.0039929273,-0.3266759
537518917,4.4448357,1.5062525,-17.916311,0.93597466,-0.05551917,-0.025376797,0.061601162,0.006258011,0.0,0.0,0.0,0.0,0.0,0.0,-0.010456367,0.0054164603,-0.34566337
537619106,4.4448357,1.5062525,-17.916311,0.96279067,-0.17033812,-0.024923325,0.062193096,-0.0063991547,0.0,0.0,0.0,0.0,0.0,0.0,-0.009684816,0.0021401423,-0.35804826
537719110,4.4448357,1.5062525,-17.916311,0.9751502,-0.055805694,-0.024159908,0.06251502,-0.012937546,0.0,0.0,0.0,0.0,0.0,0.0,-0.008989839,0.005523229,-0.35516402
537819219,4.4448357,1.5062525,-17.916311,0.985182,-0.026886739,-0.02358079,0.06294131,-0.013227463,0.0,0.0,0.0,0.0,0.0,0.0,-0.009167229,0.0023757396,-0.35030532
537919320,4.4448357,1.5062525,nan,0.9926653,-0.012276708,-0.023389578,0.06347358,-0.24018301,0.0,0.0,0.0,0.0,0.0,0.0,-0.0118712485,0.0032900388,-0.40609246
538019445,4.4448357,1.5062525,-17.90905,0.9961765,-0.004016109,-0.023288012,0.063923,0.008987427,0.0,0.0,0.0,0.0,0.0,0.0,-0.0064635957,0.00271616,-0.33330935
538139559,4.4448357,1.5062525,-17.90905,0.99750304,-0.001050639,-0.02302146,0.06429285,0.027505875,0.0,0.0,0.0,0.0,0.0,0.0,-0.009640755,0.0031072788,-0.3374791
538239594,4.4448357,1.5062525,-17.90905,0.9957568,-0.00034388175,-0.02299881,0.06475961,0.037427902,0.0,0.0,0.0,0.0,0.0,0.0,-0.007989663,0.0022937355,-0.34895164
538339776,4.4448357,1.5062525,-17.90905,0.9927633,-0.00011259296,-0.023297548,0.06543738,0.04314804,0.0,0.0,0.0,0.0,0.0,0.0,-0.009557535,0.004146186,-0.34866756
538439785,4.4448357,1.5062525,-17.90905,0.9884654,-3.682825e-05,-0.023634434,0.06625748,0.045289993,0.0,0.0,0.0,0.0,0.0,0.0,-0.009595473,0.0020314555,-0.3532212
