timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
684442068,0.07172564,-0.29068008,0.09690134,0.67045486,-0.012506866,0.07292136,0.7382522,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
684474095,-0.003819491,-0.22232452,0.044844497,0.6702137,-0.011378563,0.071655504,0.7386133,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
684502074,-0.09217829,-0.21598448,-0.031684138,0.6699598,-0.010184402,0.070503585,0.7389719,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
684534067,-0.14192048,-0.2982633,-0.045243822,0.6697577,-0.008638243,0.06851028,0.7393621,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
684566068,-0.12572998,-0.352896,-0.038886543,0.6695351,-0.006624371,0.06610259,0.73980355,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
684598068,0.046104804,-0.25926092,-0.0065172175,0.66932553,-0.0044433875,0.06362755,0.74022645,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
684630068,0.03378256,-0.21146353,0.012943927,0.6690982,-0.0023448425,0.061021112,0.7406609,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
684662068,0.005173793,-0.1422004,-0.00998378,0.6688406,-0.0005254324,0.058633506,0.7410898,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
684693268,0.03838715,-0.26765284,-0.032748733,0.66860557,0.0012889141,0.056102097,0.7414968,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
684725278,0.1865131,-0.40253854,0.00084622856,0.668256,0.0036505884,0.05344152,0.74200046,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
684757268,0.17947157,-0.43909958,0.055249423,0.6678887,0.0066237864,0.050308526,0.7425294,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
684789268,0.02531,-0.40281457,0.12764038,0.667615,0.009917603,0.046587355,0.74298155,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
684817320,0.056716286,-0.19716874,0.18993479,0.6676156,0.013011921,0.04332995,0.7431304,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
684849278,0.027546642,-0.15249702,0.18783887,0.6673922,0.016454652,0.039547358,0.74347365,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
684881269,0.053279378,-0.21651003,0.16344886,0.66718966,0.019978644,0.035566464,0.74377006,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
684913272,0.012795725,-0.1674379,0.18993376,0.66696143,0.023779126,0.031359438,0.74405223,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
684945305,-0.0012175099,-0.1977985,0.17321064,0.66671205,0.02775421,0.027084596,0.74430585,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
684976468,0.01102691,-0.258765,0.17062679,0.6664403,0.031515587,0.023039348,0.7445357,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
685008476,-0.12809245,-0.18248276,0.18621337,0.66610676,0.03506043,0.018856397,0.7447933,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
685040474,-0.14172718,-0.09962413,0.18122378,0.6658133,0.038270656,0.015111518,0.744983,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
685072480,-0.16145411,-0.00394503,0.15854196,0.6655752,0.040765103,0.012187613,0.74511707,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
685100474,0.15495783,-0.14180982,0.031543214,0.665543,0.04257042,0.010881292,0.74506503,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
685132474,0.0634335,0.12330143,0.05913222,0.665413,0.042878672,0.010643244,0.7451669,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
685164468,0.006441866,0.2708924,0.06363901,0.6653428,0.04214949,0.01136244,0.7452606,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
685196481,-0.06443405,0.3284778,0.043370157,0.66534317,0.040392134,0.013020845,0.74533045,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
685228468,-0.03165009,0.27399758,0.004416396,0.6653885,0.03782296,0.015060984,0.7453863,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
685260483,0.024607547,0.26429534,0.0074023004,0.66538274,0.03466058,0.017292723,0.74549687,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
685292468,0.05682301,0.2515515,0.00899296,0.6653813,0.031169629,0.019471034,0.7455985,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
685323710,-0.024534779,0.33205217,-0.010664277,0.6654005,0.027384816,0.021813951,0.7456651,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
685355674,0.019149486,0.2741934,-0.009442074,0.6653975,0.023741214,0.024050107,0.7457239,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
685387679,0.003508404,0.20663972,-0.04865833,0.6653578,0.020171462,0.025981568,0.7457996,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
685419678,-0.02585827,0.22103643,-0.060315665,0.6652239,0.016864464,0.027618786,0.74594235,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
685451668,-0.07953203,0.2197891,-0.056307565,0.66502136,0.013694556,0.028648835,0.74614906,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
685483668,-0.11925137,0.22851159,-0.042666636,0.6647482,0.010808588,0.029491708,0.7464069,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
685515678,-0.24500208,0.3028297,0.015965868,0.664484,0.008081399,0.030054642,0.74665415,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
685547674,-0.33638516,0.26092058,0.050077435,0.6642168,0.0060751,0.030278113,0.7469019,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
685579676,-0.2519631,0.16410953,0.066115186,0.6639722,0.0048405114,0.030045098,0.7471378,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
685611668,-0.07553046,0.06502221,0.08448672,0.6637285,0.004291344,0.029491194,0.7473797,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
685639668,0.01404559,-0.06568118,-0.121344276,0.6635765,0.004048992,0.028722811,0.7475459,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
685670868,-0.045588266,-0.016388128,-0.07825109,0.6632759,0.0037636582,0.028054772,0.74783957,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
685702868,-0.19542786,0.022972628,-0.025532367,0.66300356,0.0036664577,0.02788022,0.748088,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
685734868,-0.1314696,-0.09682694,-0.025807323,0.6628178,0.0040789507,0.027537612,0.7482632,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
685766883,0.015872218,-0.23499794,-0.07225691,0.6627151,0.0052287513,0.026790425,0.74837404,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
685798891,0.023064526,-0.26221353,-0.09538561,0.6625768,0.0063301846,0.025255939,0.74854136,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
685830874,0.0647906,-0.24031891,-0.1246178,0.6624252,0.007625128,0.023701943,0.7487142,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
685862874,0.052811444,-0.33362997,-0.1392239,0.6622144,0.009174597,0.02214407,0.748931,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
685894868,0.01826201,-0.34721616,-0.07687591,0.6620482,0.010923376,0.020618344,0.74909794,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
685926876,-0.09350143,-0.31097516,-0.005059689,0.6619524,0.0128346775,0.019018054,0.7491947,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
685958868,0.04472455,-0.2738796,0.07109655,0.66192305,0.015197715,0.017740542,0.74920774,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
685990068,0.20954598,-0.2980441,0.04540326,0.6621166,0.017500967,0.016414266,0.74901664,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
686022068,0.20619695,-0.17880853,0.043768145,0.6623534,0.019371647,0.01503182,0.7487902,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
686054068,0.12043982,-0.02164936,0.035175294,0.66269356,0.02105577,0.013821669,0.7484671,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
686086075,0.06952264,-0.002470949,0.0402859,0.66295475,0.022745673,0.012727202,0.7482057,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
686118078,-0.03141042,0.070173204,0.060374286,0.663318,0.024320388,0.011666256,0.7478514,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
686150071,-0.23633777,0.21775295,0.06453933,0.66386646,0.025583535,0.0104408655,0.74734056,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
686182068,-0.2496444,0.18819632,0.047190707,0.66474,0.027013317,0.009224713,0.7465292,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
686214068,-0.018325059,0.023365248,-0.05686732,0.6660518,0.028385902,0.0083459895,0.7453185,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
686246068,0.1726858,-0.22798641,-0.24912493,0.66789985,0.029248627,0.0076852203,0.7436366,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
686278074,0.08599803,-0.1172702,-0.3698297,0.670043,0.029424392,0.007200316,0.7417039,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
686309298,-0.048021637,-0.18263619,-0.36564702,0.6724089,0.029480789,0.006615877,0.739563,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
686341271,-0.17731005,-0.1523168,-0.22511114,0.67514426,0.02954366,0.006443618,0.7370658,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
686373268,0.04130971,0.038255174,-0.15211494,0.6783318,0.029609762,0.0066427975,0.7341289,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
686405298,0.116204925,0.24892923,-0.27749047,0.6819907,0.029327642,0.006641321,0.73074245,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
686437291,0.17677028,-0.19078119,-0.40791,0.6858498,0.029375495,0.0060733166,0.72712475,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
686469270,-0.14620867,0.030386891,-0.4162992,0.6902984,0.028643893,0.00565025,0.7229355,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
686497272,-0.089172386,-0.15425748,-0.65675783,0.6948733,0.028334897,0.005477747,0.71855295,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
686529274,-0.08141854,-0.03547153,-0.55090654,0.70113695,0.027567958,0.004877711,0.7124769,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
686561274,0.26449835,0.09531678,-0.668137,0.70915455,0.026698308,0.0044640503,0.70453334,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
686593313,-0.19672398,-0.3353057,-0.93245244,0.7178607,0.025489315,0.0030947223,0.6957132,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
686625281,0.12532654,0.05986919,-0.8488416,0.7274521,0.024314424,0.0019685433,0.6857248,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
686657287,-0.32439247,0.077422686,-0.73970497,0.73632425,0.02215799,0.000833668,0.6762655,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
686688476,-0.30524895,0.0076082456,-0.7176534,0.7446736,0.020777425,-0.00020248479,0.6671053,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
686720468,-0.19781186,-0.030790959,-0.7784012,0.7527627,0.019201135,-0.0014472014,0.65801036,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
686752468,-0.12605725,0.004544208,-0.8286876,0.76049805,0.017626802,-0.0034190377,0.64909196,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
686788517,-0.19562456,-0.27574384,-0.7999443,0.7689955,0.01604994,-0.0072509632,0.63901156,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
686820467,-0.2782798,-0.22363101,-0.69931024,0.7762146,0.014232958,-0.010480064,0.6302211,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
686852468,-0.43547502,-0.068212286,-0.65104854,0.7833987,0.012154894,-0.013283549,0.62125874,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
686884468,-0.21757367,-0.08562688,-0.6290045,0.79030687,0.010568879,-0.016033793,0.6124102,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
686916501,-0.32165974,0.05761338,-0.6635115,0.7970752,0.008871924,-0.019378262,0.603504,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
686948473,-0.21360178,-0.003958896,-0.6425066,0.8034206,0.007479415,-0.022279918,0.5949479,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
686979707,-0.12483441,-0.018652063,-0.5299201,0.80918926,0.0055472464,-0.024544707,0.5870091,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
687010916,-0.17334123,0.054557938,-0.51926136,0.8144117,0.0032936865,-0.026141314,0.579689,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
687039679,-0.07365231,-0.078184254,-0.5179639,0.81869954,0.0014090296,-0.027750203,0.57354957,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
687071674,-0.15457986,0.035511494,-0.41261873,0.8230331,-0.001004465,-0.02901239,0.5672511,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
687103668,-0.35811588,0.093799025,-0.32561806,0.82693225,-0.003398345,-0.030225832,0.56147826,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
687135668,-0.2976511,0.18975776,-0.328911,0.8305699,-0.0052265194,-0.031203553,0.556015,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
687167668,-0.06802745,-0.1278593,-0.4613252,0.8338701,-0.0064414004,-0.03224775,0.55098027,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
687199668,-0.03604162,-0.019901428,-0.4076389,0.8367979,-0.007962335,-0.03294979,0.5464616,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
687231668,-0.00092465244,0.13782327,-0.26719823,0.83937883,-0.0090745855,-0.033091247,0.54246265,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
687263674,0.18280268,0.1911259,-0.16611266,0.8417429,-0.010075067,-0.03287097,0.5387828,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
687295668,-0.008420584,0.23576517,-0.11433592,0.84399986,-0.011302267,-0.032762624,0.53522265,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
687326910,-0.18379463,0.11671343,-0.17518888,0.8460982,-0.0126350615,-0.0329001,0.53186077,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
687358868,-0.28856486,0.1863477,-0.2527346,0.848089,-0.014152227,-0.032758534,0.5286508,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
687390868,-0.28191483,0.18066908,-0.2739674,0.84987205,-0.015317283,-0.03280378,0.5257442,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
687422868,-0.13900924,0.18658501,-0.19801645,0.85146934,-0.016457506,-0.033021905,0.52310497,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
687454897,0.1397019,0.055617783,-0.1352072,0.8530125,-0.01677979,-0.032712042,0.5205938,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
687486874,0.21587731,0.07127406,-0.122460395,0.8544359,-0.01735532,-0.032377526,0.5182564,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
687518868,0.08031874,0.16205893,-0.12471524,0.8556445,-0.017892664,-0.031983506,0.51626503,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
687546868,0.20494545,-0.050662715,-0.124488965,0.85643446,-0.018564833,-0.031737115,0.5149448,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
687578887,0.17954642,0.115511864,0.024830887,0.8570739,-0.01935081,-0.030826684,0.51390624,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
687610868,-0.07802212,0.2953532,0.1325407,0.8574336,-0.020178217,-0.02995263,0.5133259,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
687642876,-0.16467933,0.009204837,0.057500504,0.85734516,-0.020652158,-0.029512107,0.5134801,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
687674068,-0.071344346,-0.12218219,-0.026763447,0.8565604,-0.021186981,-0.028516663,0.5148227,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
687706076,0.13471319,0.11859291,0.24836035,0.8551123,-0.021556597,-0.027251845,0.51727706,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
687738068,0.21096323,0.16911906,0.2802067,0.85398287,-0.021812022,-0.026161863,0.51918507,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
687770075,-0.009752131,0.08485732,0.07808735,0.85326976,-0.02229397,-0.024662448,0.5204088,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
687802075,-0.07391582,0.05431612,-0.049953703,0.85269684,-0.023371998,-0.021893265,0.5214235,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
687834078,-0.034072485,0.22541367,-0.037592378,0.8521499,-0.024999151,-0.017787209,0.5223977,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
687862074,-0.088787414,0.5578992,0.2085055,0.8515914,-0.026827171,-0.013347335,0.523349,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
687894074,-0.012366391,0.5313411,0.20139699,0.85118586,-0.028738743,-0.008424204,0.52400935,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
687930070,0.24769357,0.28687653,0.0929515,0.8506783,-0.030279838,-0.0031039352,0.52480453,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
687962068,0.23671395,0.30825025,0.14487013,0.8501159,-0.031161064,0.0010832782,0.5256717,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
687993278,0.21734956,0.29770792,0.1681858,0.84957445,-0.031578347,0.0046531507,0.52650225,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
688025276,0.24333139,0.27642944,0.14911263,0.8490604,-0.03165499,0.008141917,0.52728367,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
688057268,0.23990288,0.30186048,0.16875921,0.84854674,-0.03180028,0.011653003,0.5280354,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
688085269,-0.043451805,0.18155962,0.07027909,0.84822965,-0.032086506,0.01420937,0.52846473,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
688117280,-0.011190196,0.17211407,0.07578053,0.8477544,-0.031986807,0.017307548,0.5291406,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
688149285,-0.0038264343,0.14168163,0.09248957,0.84723955,-0.031612918,0.01970164,0.5299035,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
688181271,0.025064176,0.1496348,0.11999589,0.8466947,-0.030996114,0.02150229,0.53073996,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
688213272,0.056616887,0.15968464,0.13451435,0.84615594,-0.03016441,0.023015004,0.53158313,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
688245271,0.043623198,0.16410026,0.10934772,0.8457184,-0.029328471,0.0244664,0.5322609,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
688277275,0.055118643,0.1779971,0.123898014,0.84526795,-0.028523594,0.026139913,0.53294015,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
688309317,0.018643178,0.11179484,0.112703286,0.84471756,-0.02775113,0.027601505,0.5337793,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
688344468,0.09561533,0.13438036,0.1690242,0.84390175,-0.026741263,0.028998055,0.5350458,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
688376477,0.06153234,0.11023802,0.17236678,0.84318954,-0.025522336,0.029495686,0.5361996,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
688408468,0.051865015,0.11054551,0.1463969,0.8425628,-0.024191907,0.029702943,0.53723407,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
688440467,0.04220084,0.14238313,0.13609464,0.8420424,-0.02291521,0.030224033,0.53807616,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
688472490,0.060888793,0.1672616,0.13061081,0.84156245,-0.021932662,0.03123689,0.53880984,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
688504467,0.1024856,0.15356648,0.112351716,0.84111184,-0.021112505,0.03269817,0.5394591,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
688536476,0.11290115,0.15418519,0.14109315,0.84053224,-0.020497879,0.03415469,0.54029524,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
688568468,0.06957765,0.1547503,0.15324664,0.8398443,-0.019874953,0.035118334,0.5413256,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
688600468,0.06571548,0.13716787,0.1570355,0.83906984,-0.019011592,0.035780452,0.54251295,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
688628468,0.09065185,-0.0919742,0.014616778,0.8383763,-0.018062457,0.03595713,0.5436047,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
688660478,0.10200284,-0.08176496,0.027723521,0.8374511,-0.017291013,0.0362065,0.54503745,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
688692468,0.11115124,-0.061825756,0.049553975,0.836497,-0.016454289,0.036453918,0.54651004,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
688723668,0.118263006,0.0039592977,0.10087539,0.8354301,-0.015610471,0.036530964,0.5481592,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
688755723,0.11301834,0.0019195268,0.1532979,0.8342113,-0.01448715,0.036575086,0.55003995,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
688787706,0.09686905,0.0086608045,0.201075,0.83285683,-0.013431782,0.03651767,0.5521192,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
688819668,0.0936525,0.015423926,0.23762894,0.8313784,-0.012313207,0.03642935,0.5543747,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
688851668,0.06111399,0.027569659,0.2642686,0.82979304,-0.01127797,0.0361503,0.556785,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
688883668,0.060968734,0.02018914,0.28716516,0.8281448,-0.010204051,0.035892013,0.55927086,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
688911668,0.008996084,-0.10391674,0.116000466,0.8267729,-0.009243685,0.035680853,0.56132704,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
688943668,0.034587104,-0.097437926,0.10757919,0.82508224,-0.008091664,0.035361294,0.5638471,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
688975687,0.047380704,-0.0931528,0.117444746,0.8234175,-0.006698526,0.034837715,0.5663261,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
689010101,-0.008717021,-0.06419698,0.12500492,0.82166857,-0.0052076736,0.03405489,0.5689235,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
689038868,0.0815871,-0.103249,0.13679866,0.8201859,-0.0038209043,0.033367366,0.5711104,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
689070875,0.11757229,-0.09548478,0.15344226,0.8186499,-0.0022504637,0.032633323,0.5733606,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
689102868,0.14915223,-0.10696792,0.19496539,0.8170092,-0.0007534311,0.031933576,0.5757392,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
689134868,0.113542326,-0.10826636,0.23007192,0.8152307,0.00082562125,0.031131757,0.5782984,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
689170894,-0.06518668,-0.15308361,0.15767029,0.81303465,0.0026897914,0.02954532,0.581459,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
689198868,-0.05194318,-0.1704703,0.30386713,0.81089026,0.00463789,0.027965112,0.58451134,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
689230902,-0.11203631,-0.23994254,0.33858544,0.8082743,0.006798461,0.025571624,0.5882114,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
689262875,-0.16085397,-0.25787053,0.33404902,0.80523306,0.009203228,0.023067081,0.59243816,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
689294868,-0.19901939,-0.15650497,0.32971427,0.8017489,0.011719809,0.020289905,0.5972017,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
689326868,0.06890942,-0.18508771,0.35334906,0.79816836,0.014731568,0.017740143,0.6019929,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
689358887,0.18386696,-0.2303527,0.38034758,0.79477364,0.017634366,0.01527558,0.6064573,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
689390068,0.20185511,-0.13995744,0.37411717,0.7916562,0.019981664,0.013258765,0.61049604,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
689422068,0.15203829,-0.06352162,0.39162052,0.78856915,0.022188136,0.011453432,0.61443895,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
689454080,0.10820967,-0.021828359,0.35676965,0.7856333,0.024343612,0.009995625,0.6181326,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
689486068,0.11712833,0.04874334,0.32431415,0.7827916,0.026525466,0.00901444,0.6216532,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
689518078,0.08005093,0.06298175,0.32123235,0.7798955,0.028440919,0.008212325,0.62520933,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
689550068,0.07881655,0.07342076,0.30593687,0.77670395,0.030224113,0.007891803,0.6290909,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
689582068,0.044977598,0.053254187,0.32224703,0.7733406,0.031971682,0.007840773,0.6331356,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
689614068,0.065101005,0.014011818,0.28307056,0.7701491,0.03378701,0.007602847,0.6369232,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
689646068,0.10843884,0.070881754,0.25919122,0.7672488,0.035428002,0.0076633487,0.64032453,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
689677281,0.23401538,0.004783656,0.24174638,0.76473063,0.0368441,0.007977254,0.6432464,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
689709292,0.2387004,0.08319639,0.21117395,0.7622946,0.037851337,0.008825604,0.64606214,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
689741283,0.14317785,0.120598875,0.17267744,0.7600026,0.038560767,0.009740123,0.64870197,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
689773271,-0.006286747,0.13558973,0.10970889,0.75792664,0.03895857,0.010695185,0.65108764,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
689805287,-0.08228807,0.17011525,0.07580413,0.75604033,0.03908238,0.012038754,0.6532462,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
689837308,-0.10957569,0.11995087,0.055311456,0.75436616,0.038901906,0.013683499,0.6551574,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
689873274,0.0472025,0.029003007,0.09556587,0.7527063,0.038522776,0.015856639,0.6570373,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
689905284,0.0065242187,-0.012200333,0.09609256,0.75130737,0.03780449,0.017954348,0.6586241,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
689937268,0.019887652,0.006674477,0.109486245,0.75006425,0.036966052,0.020200992,0.66002214,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
689969270,0.041739393,0.09064563,0.12512098,0.7488714,0.035912238,0.022356236,0.66136396,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
689997273,0.011179347,0.12448939,0.06909655,0.7480418,0.034781564,0.023791762,0.6623123,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
690033268,0.06708563,0.22676575,0.17530984,0.74680924,0.033726104,0.025716655,0.66368455,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
690064468,0.02547143,0.10842138,0.16981246,0.74595934,0.03310045,0.02693288,0.664623,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
690096474,-0.00021681166,0.121099696,0.18671441,0.7451372,0.032621432,0.027764825,0.665534,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
690132480,3.938924e-05,0.07757788,0.10338092,0.74421954,0.032535452,0.028332626,0.6665404,0.9996716,0.0010031447,0.00020028322,-0.025606394,4
