timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
543572618,0.118790336,-0.19406494,0.36808172
543586385,0.12232107,-0.20040423,0.374065
543599225,0.11981358,-0.19858028,0.37392566
543612568,0.11479859,-0.19493246,0.37364691
543626511,0.11528396,-0.20288558,0.371137
543639240,0.12702385,-0.20383649,0.37150422
543652531,0.11659507,-0.19245656,0.3707819
543667610,0.11448637,-0.19471695,0.37080735
543681338,0.123718746,-0.193844,0.37103522
543693222,0.12613966,-0.19179912,0.37384936
543706235,0.12363217,-0.18997519,0.37371
543719273,0.13075584,-0.19136265,0.37396327
543732517,0.13075584,-0.19136265,0.37396327
543745311,0.12713853,-0.1811546,0.3706547
543758241,0.12605308,-0.18793036,0.37652412
543771574,0.124030955,-0.19405952,0.37387478
543785376,0.12363217,-0.18997519,0.37371
543800382,0.12574086,-0.18771483,0.37368453
543812266,0.120812446,-0.18793574,0.37073106
543825378,0.12745076,-0.18137011,0.37349427
543838228,0.12816179,-0.18566996,0.37649867
543851568,0.13286456,-0.18910225,0.37393785
543866432,0.12745076,-0.18137011,0.37349427
543880303,0.13528548,-0.1870574,0.37675196
543892253,0.12494326,-0.1795462,0.37335494
543905512,0.12745076,-0.18137011,0.37349427
543920277,0.11400099,-0.18676387,0.37331733
543932289,0.12856056,-0.18975426,0.37666348
543946268,0.11892939,-0.18654291,0.3762708
543960327,0.11610968,-0.18450345,0.37329188
543972272,0.1093848,-0.18720035,0.3732034
543984555,0.11682071,-0.18880333,0.37629625
543997229,0.116508484,-0.18858777,0.3734567
544010291,0.12103809,-0.18428253,0.37624538
544026159,0.11531208,-0.17633486,0.3729623
544038243,0.12534209,-0.1836305,0.37351975
544052346,0.12103809,-0.18428253,0.37624538
544065847,0.12565428,-0.18384606,0.37635928
544078222,0.12024049,-0.1761139,0.3759158
544091720,0.12283458,-0.18180658,0.37338036
544104240,0.12995827,-0.18319404,0.37363365
544118945,0.12776297,-0.18158564,0.3763339
544131408,0.13488667,-0.18297309,0.37658718
544144240,0.12203697,-0.17363799,0.37305075
544159020,0.12283458,-0.18180658,0.37338036
544171880,0.12534209,-0.1836305,0.37351975
544187754,0.1206393,-0.18019824,0.37608057
544200370,0.12103809,-0.18428253,0.37624538
544214804,0.1214369,-0.18836683,0.3764102
544228781,0.12103809,-0.18428253,0.37624538
544243611,0.114625424,-0.18719494,0.37899646
544256229,0.11924163,-0.18675846,0.3791104
544270789,0.12103809,-0.18428253,0.37624538
544283432,0.10889941,-0.17924727,0.37571338
544296250,0.1164219,-0.18471901,0.37613145
544308555,0.11964043,-0.19084276,0.3792752
544321280,0.12103809,-0.18428253,0.37624538
544335225,0.119328186,-0.1906272,0.37643564
544347707,0.11633532,-0.18085025,0.37880623
544360229,0.123857826,-0.18632199,0.3792243
544372315,0.12394437,-0.19019073,0.37654954
544385274,0.12024049,-0.1761139,0.3759158
544400241,0.13066928,-0.18749389,0.37663803
544415026,0.1206393,-0.18019824,0.37608057
544428361,0.11391439,-0.1828951,0.37599206
544441235,0.12135032,-0.18449804,0.37908497
544454230,0.12103809,-0.18428253,0.37624538
544469971,0.11391439,-0.1828951,0.37599206
544482609,0.11884282,-0.18267414,0.3789456
544494287,0.11140691,-0.18107119,0.37585273
544508057,0.12103809,-0.18428253,0.37624538
544521635,0.118617184,-0.18632737,0.37343127
544534237,0.114625424,-0.18719494,0.37899646
544547470,0.112117924,-0.18537104,0.3788571
544559267,0.11682071,-0.18880333,0.37629625
544571800,0.113602184,-0.18267953,0.37315252
544585581,0.11924163,-0.18675846,0.3791104
544599251,0.12596652,-0.18406157,0.3791989
544611225,0.11853059,-0.18245862,0.37610602
544623222,0.12916067,-0.1750254,0.37330404
544635530,0.12525548,-0.17976175,0.3761945
544649612,0.13027045,-0.18340959,0.37647322
544662327,0.12767641,-0.17771687,0.37900865
544675537,0.123060204,-0.17815337,0.37889472
544688230,0.12736417,-0.17750135,0.37616906
544702253,0.12736417,-0.17750135,0.37616906
544715525,0.12776297,-0.18158564,0.3763339
544729672,0.1263653,-0.1881459,0.37936366
544742251,0.12736417,-0.17750135,0.37616906
544754637,0.12283458,-0.18180658,0.37338036
544767423,0.11602309,-0.18063472,0.37596667
544782225,0.12354559,-0.18610644,0.37638474
544794505,0.1135156,-0.1788108,0.3758273
544807222,0.12214792,-0.1926667,0.37941456
544821308,0.116508484,-0.18858777,0.3734567
544834172,0.11391439,-0.1828951,0.37599206
544846345,0.11892939,-0.18654291,0.3762708
544858225,0.12274798,-0.17793782,0.37605515
544869385,0.11602309,-0.18063472,0.37596667
544882223,0.11602309,-0.18063472,0.37596667
544894228,0.12525548,-0.17976175,0.3761945
544906816,0.12605308,-0.18793036,0.37652412
544920289,0.12525548,-0.17976175,0.3761945
544933345,0.12745076,-0.18137011,0.37349427
544946946,0.13166817,-0.1768493,0.37344342
544960228,0.13488667,-0.18297309,0.37658718
544973384,0.12314678,-0.18202211,0.37621996
544986794,0.12283458,-0.18180658,0.37338036
545000229,0.12745076,-0.18137011,0.37349427
545013354,0.12283458,-0.18180658,0.37338036
545027459,0.12434319,-0.19427508,0.37671438
545040233,0.11682071,-0.18880333,0.37629625
545053331,0.124030955,-0.19405952,0.37387478
545068046,0.12103809,-0.18428253,0.37624538
545081713,0.12112468,-0.18815127,0.37357062
545094230,0.12856056,-0.18975426,0.37666348
545106736,0.12135032,-0.18449804,0.37908497
545119267,0.12112468,-0.18815127,0.37357062
545133312,0.11892939,-0.18654291,0.3762708
545148624,0.12425661,-0.1904063,0.37938914
545160924,0.13075584,-0.19136265,0.37396327
545173299,0.12494326,-0.1795462,0.37335494
545187222,0.14240916,-0.18844481,0.37700525
545199234,0.13246574,-0.18501793,0.373773
545212588,0.12736417,-0.17750135,0.37616906
545225830,0.13066928,-0.18749389,0.37663803
545239241,0.12363217,-0.18997519,0.37371
545252528,0.12605308,-0.18793036,0.37652412
545267153,0.12363217,-0.18997519,0.37371
545281140,0.13326335,-0.19318654,0.37410265
545293335,0.12394437,-0.19019073,0.37654954
545306354,0.12112468,-0.18815127,0.37357062
545319259,0.12582743,-0.19158357,0.37100977
545332556,0.129646,-0.1829785,0.37079406
545345374,0.13756731,-0.1925345,0.37137696
545358225,0.13184129,-0.18458687,0.36809388
545372394,0.14187132,-0.19188249,0.36865133
545386950,0.1410737,-0.18371387,0.36832175
545401169,0.15039265,-0.18670972,0.3658748
545412547,0.15250134,-0.1844493,0.36584938
545427059,0.15008043,-0.18649416,0.36303523
545441143,0.16142152,-0.18336079,0.36323765
545453340,0.16392903,-0.1851847,0.36337698
545467122,0.16854522,-0.18474819,0.3634909
545480863,0.1661243,-0.18679307,0.36067677
545493298,0.17042826,-0.18614103,0.35795113
545505551,0.17966065,-0.18526807,0.35817897
545519275,0.17934842,-0.18505256,0.3553394
