timestamp,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,tas_scale,beta_innov,beta_innov_var
527279317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527482103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527689530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527893183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528096336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528299244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528502640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528705907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528907473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529111375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529315016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529517426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529719716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529921635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530124595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530328610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530531470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530741419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530947573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531150352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531354318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531557860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531760495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531963866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532166450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532372331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532578391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532783329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532984381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533186429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533389507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533593378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533799003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534003865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534205627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534411560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534615496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534818147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535019994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535221396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535423031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535624416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535827336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536031509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536234007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536437050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536640748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536842342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537049534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537259545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537460684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537668043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537871318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538077167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538283318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538485428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538687942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538889415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539096410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539305128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539511738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539715694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539919494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540126108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540328499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540529444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540732287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540934317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541140505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541349854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541551327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541754098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541956235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542158396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542359564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542565281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542772039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542974418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543178450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543380403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543583470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543786391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543890239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544094708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544300680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544503121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544704605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544907908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545111547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545314692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545516387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545718401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545920514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546124578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546328269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546531439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546735787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546937491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547139412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547342435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547549529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547757116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547959036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548160318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548363927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548575528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548777718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548979348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549181553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549385387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549589404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549794929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549996557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550199488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550402384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550604697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550806351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551009672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551216795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551419876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551623326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551826351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552028388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552231672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552436643,-2.1969275,-3.0330293,0.36447105,0.12312925,0.0,0.0,1.0,0.071809255,9708.744
552638317,-2.1724992,-3.0472212,0.0037288412,0.0012520775,0.0,0.0,1.0,0.06617489,0.12298077
552842469,-2.1668942,-3.05047,0.003252337,0.0010919595,0.0,0.0,1.0,0.056593582,0.093682
553047861,-2.1648824,-3.0516357,0.0031573304,0.0010600688,0.0,0.0,1.0,0.035286117,0.09091982
553249507,-2.164619,-3.0517883,0.0031274208,0.0010500334,0.0,0.0,1.0,0.0011821167,0.09032861
553454302,-2.1649854,-3.051688,0.013465343,0.01140357,0.0,0.0,1.0,-0.022766205,0.09016466
553662675,-2.1653576,-3.0516436,0.013450614,0.011403356,0.0,0.0,1.0,-0.017275132,0.09010014
553866448,-2.1656237,-3.0516095,0.01343982,0.011403177,0.0,0.0,1.0,-0.018582134,0.09007994
554068890,-2.1658266,-3.051584,0.013430528,0.01140303,0.0,0.0,1.0,-0.012600806,0.09007035
554270457,-2.1659226,-3.0515707,0.013421752,0.011402848,0.0,0.0,1.0,-0.0040065427,0.09007007
554478084,-2.1659057,-3.0515702,0.023891982,0.021883985,0.0,0.0,1.0,0.0015773539,0.090073064
554681973,-2.165895,-3.0515692,0.023878507,0.021883903,0.0,0.0,1.0,0.0003024367,0.09007236
554887504,-2.1658528,-3.051567,0.023864824,0.021883853,0.0,0.0,1.0,0.0038365596,0.09007789
555089457,-2.1657739,-3.051564,0.023850162,0.021883832,0.0,0.0,1.0,0.0039366223,0.090086475
555291809,-2.1657012,-3.0515625,0.023835044,0.021883827,0.0,0.0,1.0,0.0032208913,0.09009166
555492628,-2.1656165,-3.0515563,0.034109708,0.03217663,0.0,0.0,1.0,0.0042719836,0.09010088
555702479,-2.1655366,-3.051548,0.034088474,0.03217639,0.0,0.0,1.0,0.004187041,0.09010826
555906409,-2.1654165,-3.0515404,0.034067936,0.032176305,0.0,0.0,1.0,0.006490456,0.09011235
556114165,-2.165243,-3.051533,0.034047503,0.03217626,0.0,0.0,1.0,0.009547626,0.09011629
556318699,-2.1650698,-3.0515256,0.034026265,0.03217622,0.0,0.0,1.0,0.008053908,0.09012232
556524070,-2.1648266,-3.0514927,0.044637926,0.04281436,0.0,0.0,1.0,0.010609237,0.0901309
556727101,-2.1644964,-3.0514314,0.044606175,0.042813264,0.0,0.0,1.0,0.01247752,0.09013585
556928513,-2.1641264,-3.0513592,0.044573177,0.042811997,0.0,0.0,1.0,0.0147109525,0.09013712
557131278,-2.1636114,-3.0512729,0.044542726,0.04281114,0.0,0.0,1.0,0.02150804,0.09013397
557339040,-2.162956,-3.0511365,0.044510365,0.042809747,0.0,0.0,1.0,0.026023509,0.09013085
557540398,-2.161815,-3.0508049,0.054800708,0.05313565,0.0,0.0,1.0,0.043594982,0.090133004
557742359,-2.1609914,-3.0505118,0.054777123,0.05313266,0.0,0.0,1.0,0.0509115,0.09013364
557943842,-2.1578667,-3.0491846,0.054718364,0.05312206,0.0,0.0,1.0,0.09121792,0.09014195
558145691,-2.1535249,-3.0470443,0.054642614,0.053103637,0.0,0.0,1.0,0.11068189,0.09015385
558349184,-2.1475914,-3.0437183,0.054541264,0.05307177,0.0,0.0,1.0,0.12967576,0.0901724
558552559,-2.1394393,-3.0384207,0.0646232,0.063246526,0.0,0.0,1.0,0.13712412,0.09021729
558756478,-2.1294026,-3.0312493,0.06437347,0.0631188,0.0,0.0,1.0,0.13313335,0.090264805
558963445,-2.1184094,-3.0230348,0.06404259,0.062933885,0.0,0.0,1.0,0.12676536,0.0903216
559165625,-2.1066058,-3.0139165,0.063619874,0.06268147,0.0,0.0,1.0,0.120610595,0.090386055
559369460,-2.0943377,-3.004167,0.063095264,0.062349766,0.0,0.0,1.0,0.11022616,0.09046302
559571461,-2.0813107,-2.993397,0.072751224,0.072233304,0.0,0.0,1.0,0.10169908,0.09058601
559776906,-2.067724,-2.9818738,0.07186041,0.0715925,0.0,0.0,1.0,0.096298195,0.09061555
559978322,-2.0550373,-2.9710271,0.07095001,0.070927024,0.0,0.0,1.0,0.08837458,0.09062251
560180608,-2.04359,-2.9611921,0.07006289,0.0702722,0.0,0.0,1.0,0.0814204,0.09060412
560384380,-2.032854,-2.9519565,0.06922908,0.06965515,0.0,0.0,1.0,0.07816604,0.09058421
560587440,-2.0216076,-2.942162,0.078644365,0.079288445,0.0,0.0,1.0,0.07955698,0.09062482
560789859,-2.0100713,-2.9319878,0.077664346,0.078526184,0.0,0.0,1.0,0.07822216,0.09059093
560991352,-1.9995275,-2.9226763,0.07675674,0.077818304,0.0,0.0,1.0,0.07318524,0.09055781
561194817,-1.989915,-2.914186,0.075935185,0.07717735,0.0,0.0,1.0,0.071247995,0.0905074
561398687,-1.9807892,-2.9061227,0.07516829,0.076578654,0.0,0.0,1.0,0.0696758,0.09048344
561601605,-1.9712323,-2.8976104,0.08463027,0.08621026,0.0,0.0,1.0,0.07151289,0.090516925
561805096,-1.9611775,-2.888591,0.08374986,0.08550182,0.0,0.0,1.0,0.07211868,0.09049515
562008592,-1.9512032,-2.8796515,0.082914166,0.08483052,0.0,0.0,1.0,0.07316081,0.09047838
562211117,-1.9409974,-2.870517,0.08211954,0.0841939,0.0,0.0,1.0,0.0790833,0.09045361
562412322,-1.9307021,-2.8613017,0.08134364,0.08357226,0.0,0.0,1.0,0.07919466,0.09045533
562613548,-1.9195923,-2.851286,0.090723075,0.09311218,0.0,0.0,1.0,0.08020552,0.09050623
562815548,-1.9077312,-2.8405416,0.089804925,0.09235877,0.0,0.0,1.0,0.08360334,0.090481244
563018471,-1.8963602,-2.8302386,0.08890811,0.0916225,0.0,0.0,1.0,0.079738095,0.09047867
563220727,-1.885324,-2.8202455,0.088041484,0.09091196,0.0,0.0,1.0,0.08016183,0.0904654
563422513,-1.8742446,-2.8102145,0.087191336,0.090215094,0.0,0.0,1.0,0.08070628,0.09046372
563625601,-1.8628962,-2.7998693,0.09648287,0.099666834,0.0,0.0,1.0,0.07807455,0.09051804
563828318,-1.8515131,-2.789444,0.095460065,0.09880891,0.0,0.0,1.0,0.074463986,0.09050968
564030811,-1.8404632,-2.7793348,0.09446186,0.09797343,0.0,0.0,1.0,0.07262451,0.09050968
564236853,-1.8295834,-2.7693822,0.09346304,0.09713754,0.0,0.0,1.0,0.07461113,0.09050505
564439318,-1.8184944,-2.7592413,0.09247295,0.09630953,0.0,0.0,1.0,0.07501923,0.09050999
564641917,-1.8063468,-2.7480872,0.101711586,0.10571866,0.0,0.0,1.0,0.07796374,0.09056483
564843437,-1.7934412,-2.7361922,0.10055306,0.10473443,0.0,0.0,1.0,0.07877446,0.090550706
565048651,-1.7820803,-2.7257025,0.09943766,0.1037835,0.0,0.0,1.0,0.06971411,0.09052661
565252935,-1.7726132,-2.7169626,0.09841522,0.10291204,0.0,0.0,1.0,0.058937743,0.09048967
565455299,-1.7646323,-2.7095892,0.09742767,0.10206914,0.0,0.0,1.0,0.053186264,0.09048008
565657521,-1.7563208,-2.7018814,0.10664857,0.111442946,0.0,0.0,1.0,0.0544598,0.09053345
565859530,-1.747373,-2.693559,0.1054403,0.110397644,0.0,0.0,1.0,0.054921057,0.09054939
566062759,-1.7375046,-2.684382,0.10420898,0.10933287,0.0,0.0,1.0,0.062130086,0.09056555
566270469,-1.7263818,-2.6740408,0.10298001,0.10827059,0.0,0.0,1.0,0.0680698,0.09057111
566474461,-1.7155966,-2.663996,0.10177955,0.1072293,0.0,0.0,1.0,0.06552553,0.09054884
566675609,-1.7060145,-2.6550336,0.11091791,0.11652027,0.0,0.0,1.0,0.0548621,0.09056539
566878394,-1.6976637,-2.6471975,0.10968574,0.11543534,0.0,0.0,1.0,0.048742127,0.09052453
567081419,-1.689811,-2.6398306,0.108494475,0.11438692,0.0,0.0,1.0,0.048767462,0.09051799
567284641,-1.6819905,-2.6324902,0.1073391,0.11336905,0.0,0.0,1.0,0.049742807,0.09049913
567487570,-1.6746677,-2.6256154,0.10623501,0.11239591,0.0,0.0,1.0,0.04536509,0.09049093
567591545,-1.6712649,-2.622419,0.10569835,0.11192241,0.0,0.0,1.0,0.044184476,0.09048015
567794119,-1.6639792,-2.6155365,0.11476041,0.1211218,0.0,0.0,1.0,0.043310907,0.09052262
567995598,-1.6564717,-2.6084473,0.113472685,0.11997361,0.0,0.0,1.0,0.04586894,0.09053754
568199432,-1.6479131,-2.6003652,0.1121319,0.11877792,0.0,0.0,1.0,0.050552096,0.09057328
568401528,-1.638042,-2.5910535,0.11077406,0.11756959,0.0,0.0,1.0,0.059007067,0.09057916
568609185,-1.6280979,-2.5816658,0.109368056,0.11631644,0.0,0.0,1.0,0.055535506,0.090612285
568812562,-1.6172663,-2.5713973,0.11806769,0.12518449,0.0,0.0,1.0,0.056645468,0.09065723
569016036,-1.6069105,-2.5615873,0.11644987,0.12373267,0.0,0.0,1.0,0.054228023,0.090650916
569219438,-1.5974748,-2.5526466,0.114874646,0.12231842,0.0,0.0,1.0,0.04998019,0.09063974
569422687,-1.5888076,-2.5444398,0.11339363,0.12099046,0.0,0.0,1.0,0.046725288,0.09061635
569626643,-1.5809841,-2.537029,0.1119814,0.119723305,0.0,0.0,1.0,0.04327179,0.090590045
569830369,-1.5728697,-2.5292997,0.12070326,0.12859558,0.0,0.0,1.0,0.043062367,0.09062639
570034986,-1.5649761,-2.5217786,0.11920322,0.12723362,0.0,0.0,1.0,0.040147897,0.09058433
570236615,-1.5588813,-2.515965,0.117844746,0.12599765,0.0,0.0,1.0,0.033337887,0.090526685
570438431,-1.5542352,-2.5115316,0.116586946,0.124852285,0.0,0.0,1.0,0.026559925,0.09050082
570640673,-1.550065,-2.5075529,0.11541064,0.12378153,0.0,0.0,1.0,0.025642568,0.09046856
570844133,-1.5460223,-2.5036838,0.12440804,0.1328867,0.0,0.0,1.0,0.023092948,0.09047931
571048570,-1.5417156,-2.4995656,0.1231795,0.13176319,0.0,0.0,1.0,0.027860988,0.090462856
571251325,-1.5361092,-2.4942143,0.122020744,0.1307074,0.0,0.0,1.0,0.03802433,0.09044204
571456342,-1.529573,-2.4879787,0.12089655,0.12968427,0.0,0.0,1.0,0.043507297,0.09043561
571658334,-1.5223141,-2.4810545,0.11981392,0.12869914,0.0,0.0,1.0,0.04876622,0.09042268
571862459,-1.5138835,-2.4729807,0.1289775,0.1379666,0.0,0.0,1.0,0.052293945,0.090455234
572065676,-1.5049121,-2.4643831,0.12772973,0.13682057,0.0,0.0,1.0,0.0560786,0.09045775
572268123,-1.4951847,-2.4550545,0.1264799,0.13567112,0.0,0.0,1.0,0.059432082,0.09046502
572476533,-1.485351,-2.445618,0.12522218,0.13451292,0.0,0.0,1.0,0.05917425,0.09047605
572678964,-1.4756944,-2.4363365,0.123938546,0.13332705,0.0,0.0,1.0,0.05529102,0.090493366
572880576,-1.4653789,-2.4263823,0.13276729,0.14226097,0.0,0.0,1.0,0.05650977,0.09053491
573083598,-1.4552938,-2.4166398,0.13121971,0.14081675,0.0,0.0,1.0,0.053453185,0.090551354
573287317,-1.4454088,-2.4070907,0.1297193,0.13941653,0.0,0.0,1.0,0.054581787,0.09053409
573490375,-1.436197,-2.3981855,0.1282476,0.13804118,0.0,0.0,1.0,0.050094865,0.09053125
573692905,-1.4275383,-2.3898184,0.12684007,0.13672686,0.0,0.0,1.0,0.049354665,0.09051079
573893618,-1.4231536,-2.3855674,0.13627563,0.14621153,0.0,0.0,1.0,0.046126746,0.090559505
574096810,-1.4138987,-2.3765986,0.13468845,0.14472093,0.0,0.0,1.0,0.048716135,0.09054907
574300016,-1.405001,-2.3679736,0.13314447,0.14327018,0.0,0.0,1.0,0.04748325,0.09053882
574500356,-1.4006319,-2.3637378,0.1323977,0.14256829,0.0,0.0,1.0,0.048105422,0.09052618
574704732,-1.3923314,-2.355692,0.13096066,0.141218,0.0,0.0,1.0,0.045366537,0.09050742
574907964,-1.3837236,-2.3473282,0.13961393,0.1499625,0.0,0.0,1.0,0.044936296,0.090544894
575109399,-1.3793758,-2.3431015,0.13880293,0.149196,0.0,0.0,1.0,0.045939215,0.09054377
575311543,-1.3707316,-2.3346984,0.13722853,0.14770822,0.0,0.0,1.0,0.045397874,0.09052829
575513154,-1.3627684,-2.3269546,0.13569528,0.14625822,0.0,0.0,1.0,0.04183928,0.09052392
575714318,-1.3553802,-2.319768,0.13420519,0.14484832,0.0,0.0,1.0,0.041414827,0.09051127
575920076,-1.3475319,-2.3121192,0.14275092,0.15347897,0.0,0.0,1.0,0.039919797,0.09054999
576121957,-1.3396508,-2.304438,0.1410728,0.15188494,0.0,0.0,1.0,0.040528774,0.09055123
576323317,-1.3318043,-2.2967927,0.13944317,0.1503378,0.0,0.0,1.0,0.0403866,0.090543956
576524317,-1.328183,-2.2932608,0.13862798,0.1495623,0.0,0.0,1.0,0.038164347,0.09054626
576731505,-1.3208908,-2.2861536,0.13708432,0.14809597,0.0,0.0,1.0,0.038475294,0.090520345
576935321,-1.3134615,-2.2788985,0.14571984,0.15681021,0.0,0.0,1.0,0.036837347,0.09053891
577139077,-1.3066956,-2.27229,0.14409003,0.15525536,0.0,0.0,1.0,0.03532087,0.09051957
577341431,-1.30052,-2.2662556,0.14252736,0.15376319,0.0,0.0,1.0,0.030877268,0.09050964
577544718,-1.2951871,-2.2610407,0.14101861,0.15232041,0.0,0.0,1.0,0.028494652,0.09048923
577747873,-1.2911932,-2.257134,0.13963255,0.15099421,0.0,0.0,1.0,0.020549834,0.09044625
577950601,-1.2893236,-2.255301,0.14844903,0.15986753,0.0,0.0,1.0,0.008148698,0.09044225
578152541,-1.2888204,-2.2548077,0.14709808,0.15856859,0.0,0.0,1.0,0.0021859906,0.09041951
578353972,-1.2878618,-2.253868,0.14576179,0.15728489,0.0,0.0,1.0,0.007353255,0.090427525
578556360,-1.2851088,-2.2511718,0.14434484,0.15592565,0.0,0.0,1.0,0.018833544,0.090466686
578758391,-1.2795562,-2.2457335,0.14283323,0.15447548,0.0,0.0,1.0,0.03483626,0.090492085
578960939,-1.2708545,-2.2372057,0.15128599,0.1629982,0.0,0.0,1.0,0.045872964,0.09054487
579162448,-1.260995,-2.2275448,0.14946307,0.16124783,0.0,0.0,1.0,0.05081393,0.090565376
579365423,-1.2504344,-2.21721,0.14763632,0.15949838,0.0,0.0,1.0,0.052317232,0.09057903
579569389,-1.2397419,-2.206753,0.1457654,0.15770896,0.0,0.0,1.0,0.052801,0.090598434
